x1	x2	t
53.648425	26.355137	31.000000
35.911239	25.211114	31.250000
25.574513	21.735762	31.500000
20.062174	17.686403	31.750000
17.361603	13.968428	32.000000
16.361940	10.885353	32.250000
16.517863	8.457907	32.500000
17.588649	6.602677	32.750000
19.500063	5.212408	33.000000
22.277602	4.187701	33.250000
26.014702	3.447383	33.500000
30.856639	2.930422	33.750000
36.989227	2.595316	34.000000
44.623369	2.419993	34.250000
53.963169	2.404553	34.500000
65.134445	2.580170	34.750000
78.025526	3.030664	35.000000
91.943299	3.939133	35.250000
104.932218	5.673556	35.500000
112.779646	8.865929	35.750000
109.116343	14.129172	36.000000
90.651451	20.707430	36.250000
64.837573	25.513952	36.500000
43.260848	26.175013	36.750000
29.704614	23.540282	37.000000
22.221732	19.598465	37.250000
18.377060	15.657958	37.500000
16.667136	12.260237	37.750000
16.320381	9.529224	38.000000
16.975459	7.416201	38.250000
18.490915	5.819141	38.500000
20.850546	4.632752	38.750000
24.118285	3.766671	39.000000
28.416369	3.150346	39.250000
33.912876	2.733129	39.500000
40.809433	2.483643	39.750000
49.319103	2.390863	40.000000
59.617666	2.469553	40.250000
71.734371	2.774712	40.500000
85.311680	3.434366	40.750000
99.103388	4.715924	41.000000
110.084775	7.124620	41.250000
112.679611	11.371941	41.500000
101.038425	17.585593	41.750000
77.132070	23.684132	42.000000
52.488919	26.387551	42.250000
35.192965	25.065397	42.500000
25.180536	21.522260	42.750000
19.860173	17.474762	43.000000
17.272020	13.786691	43.250000
16.344302	10.739596	43.500000
16.553278	8.345274	43.750000
17.669764	6.517611	44.000000
19.626109	5.149247	44.250000
22.452044	4.141608	44.500000
26.244098	3.414589	44.750000
31.149995	2.908223	45.000000
37.357361	2.582034	45.250000
45.077763	2.415030	45.500000
54.513432	2.408669	45.750000
65.782629	2.596237	46.000000
78.753569	3.065382	46.250000
92.686594	4.006551	46.500000
105.531473	5.800586	46.750000
112.933335	9.092103	47.000000
108.490706	14.465984	47.250000
89.342861	21.042060	47.500000
63.501655	25.659427	47.750000
42.338774	26.099416	48.000000
29.176075	23.346911	48.250000
21.941862	19.380284	48.500000
18.241155	15.460284	48.750000
16.618787	12.097396	49.000000
16.332156	9.401475	49.250000
17.035394	7.318779	49.500000
18.595533	5.746245	49.750000
21.001503	4.579094	50.000000
24.320776	3.727967	50.250000
28.678313	3.123392	50.500000
34.244336	2.715763	50.750000
41.221786	2.474738	51.000000
49.823307	2.390479	51.250000
60.220377	2.479424	51.500000
72.429278	2.799422	51.750000
86.060745	3.483902	52.000000
99.799439	4.810409	52.250000
110.495674	7.298970	52.500000
112.450915	11.660755	52.750000
99.993936	17.945295	53.000000
75.720962	23.936617	53.250000
51.351706	26.407849	53.500000
34.495293	24.913320	53.750000
24.799383	21.307362	54.000000
19.665582	17.264100	54.250000
17.186977	13.606686	54.500000
16.329829	10.595597	54.750000
16.591282	8.234165	55.000000
17.753328	6.433781	55.250000
19.754736	5.087057	55.500000
22.629389	4.096271	55.750000
26.476870	3.382391	56.000000
31.447324	2.886515	56.250000
37.730146	2.569191	56.500000
45.537476	2.410515	56.750000
55.069474	2.413331	57.000000
66.436378	2.613101	57.250000
79.485292	3.101436	57.500000
93.427986	4.076397	57.750000
106.116343	5.931981	58.000000
113.052661	9.324758	58.250000
107.819170	14.807278	58.500000
88.013003	21.371110	58.750000
62.180626	25.792097	59.000000
41.440010	26.014458	59.250000
28.663953	23.150132	59.500000
21.671593	19.162231	59.750000
18.110907	15.264122	60.000000
16.574125	11.936356	60.250000
16.346724	9.275378	60.500000
17.097805	7.222730	60.750000
18.702644	5.674441	61.000000
21.155193	4.526288	61.250000
24.526404	3.689929	61.500000
28.943938	3.096973	61.750000
34.580124	2.698854	62.000000
41.639156	2.466268	62.250000
50.333124	2.390581	62.500000
60.828889	2.489949	62.750000
73.129068	2.825166	63.000000
86.811195	3.535261	63.250000
100.488070	4.908235	63.500000
110.882178	7.478938	63.750000
112.178612	11.955959	64.000000
98.911721	18.304878	64.250000
74.309970	24.178330	64.500000
50.237224	26.416222	64.750000
33.817855	24.755201	65.000000
24.430710	21.091253	65.250000
19.478204	17.054491	65.500000
17.106379	13.428430	65.750000
16.318482	10.453352	66.000000
16.631861	8.124568	66.250000
17.839347	6.351173	66.500000
19.885962	5.025827	66.750000
22.809664	4.051682	67.000000
26.713054	3.350785	67.250000
31.748666	2.865294	67.500000
38.107625	2.556785	67.750000
46.002551	2.406451	68.000000
55.631315	2.418549	68.250000
67.095654	2.630782	68.500000
80.220520	3.138871	68.750000
94.167005	4.148755	69.000000
106.685888	6.067877	69.250000
113.136465	9.563965	69.500000
107.101931	15.152709	69.750000
86.664020	21.693953	70.000000
60.875733	25.911889	70.250000
40.564407	25.920459	70.500000
28.167848	22.950197	70.750000
21.410664	18.944426	71.000000
17.986179	15.069510	71.250000
16.533088	11.777119	71.500000
16.364061	9.150923	71.750000
17.162690	7.128042	72.000000
18.812262	5.603716	72.250000
21.311637	4.474324	72.500000
24.735203	3.652550	72.750000
29.213282	3.071085	73.000000
34.920283	2.682399	73.250000
42.061588	2.458234	73.500000
50.848588	2.391176	73.750000
61.443198	2.501141	74.000000
73.833644	2.851973	74.250000
87.562724	3.588504	74.500000
101.168578	5.009515	74.750000
111.243128	7.664655	75.000000
111.861991	12.257452	75.250000
97.793220	18.663755	75.500000
72.901089	24.408877	75.750000
49.145835	26.412882	76.000000
33.160275	24.591353	76.250000
24.074177	20.874111	76.500000
19.297851	16.846003	76.750000
17.030134	13.251940	77.000000
16.310221	10.312854	77.250000
16.675006	8.016471	77.500000
17.927827	6.269774	77.750000
20.019804	4.965545	78.000000
22.992897	4.007833	78.250000
26.952684	3.319765	78.500000
32.054065	2.844558	78.750000
38.489845	2.544817	79.000000
46.473029	2.402842	79.250000
56.198973	2.424333	79.500000
67.760417	2.649304	79.750000
80.959066	3.177731	80.000000
94.903164	4.223715	80.250000
107.239136	6.208407	80.500000
113.183605	9.809780	80.750000
106.339312	15.501903	81.000000
85.298090	22.009975	81.250000
59.588127	26.018768	81.500000
39.711781	25.817743	81.750000
27.687363	22.747354	82.000000
21.158818	18.726981	82.250000
17.866842	14.876483	82.500000
16.495616	11.619686	82.750000
16.384147	9.028099	83.000000
17.230050	7.034700	83.250000
18.924399	5.534058	83.500000
21.470860	4.423192	83.750000
24.947202	3.615823	84.000000
29.486384	3.045722	84.250000
35.264857	2.666398	84.500000
42.489126	2.450638	84.750000
51.369731	2.392270	85.000000
62.063297	2.513018	85.250000
74.542903	2.879877	85.500000
88.315011	3.643698	85.750000
101.840231	5.114365	86.000000
111.577349	7.856248	86.250000
111.500423	12.565105	86.500000
96.639986	19.021319	86.750000
71.496256	24.627896	87.000000
48.077829	26.398059	87.250000
32.522163	24.422087	87.500000
23.729456	20.656108	87.750000
19.124341	16.638702	88.000000
16.958153	13.077229	88.250000
16.305008	10.174096	88.500000
16.720706	7.909860	88.750000
18.018776	6.189573	89.000000
20.156282	4.906201	89.250000
23.179114	3.964715	89.500000
27.195797	3.289324	89.750000
32.363562	2.824303	90.000000
38.876851	2.533287	90.250000
46.948949	2.399692	90.500000
56.772467	2.430694	90.750000
68.430618	2.668688	91.000000
81.700730	3.218066	91.250000
95.635947	4.301366	91.500000
107.775086	6.353709	91.750000
113.192962	10.062246	92.000000
105.531761	15.854457	92.250000
83.917422	22.318574	92.500000
58.318865	26.112731	92.750000
38.881912	25.706638	93.000000
27.222104	22.541844	93.250000
20.915808	18.510004	93.500000
17.752770	14.685075	93.750000
16.461652	11.464059	94.000000
16.406959	8.906895	94.250000
17.299882	6.942693	94.500000
19.039068	5.465456	94.750000
21.632885	4.372884	95.000000
25.162434	3.579742	95.250000
29.763283	3.020882	95.500000
35.613891	2.650848	95.750000
42.921814	2.443482	96.000000
51.896585	2.393870	96.250000
62.689178	2.525594	96.500000
75.256731	2.908912	96.750000
89.067714	3.700911	97.000000
102.502268	5.222904	97.250000
111.883649	8.053837	97.500000
111.093362	12.878763	97.750000
95.453687	19.376951	98.000000
70.097337	24.835061	98.250000
47.033425	26.372003	98.500000
31.903122	24.247705	98.750000
23.396222	20.437409	99.000000
18.957495	16.432650	99.250000
16.890353	12.904309	99.500000
16.302808	10.037071	99.750000
16.768954	7.804723	100.000000
