x1	x2	t
0.000000	1.000000	0.000000
1.0000000000	0.0000000000	1.000000
1.0000000000	-1.0000000000	2.000000
0.0000000000	-1.0000000000	3.000000
-1.0000000000	0.0000000000	4.000000
-1.0000000000	1.0000000000	5.000000
0.0000000000	1.0000000000	6.000000
1.0000000000	0.0000000000	7.000000
1.0000000000	-1.0000000000	8.000000
0.0000000000	-1.0000000000	9.000000
-1.0000000000	0.0000000000	10.000000
-1.0000000000	1.0000000000	11.000000
0.0000000000	1.0000000000	12.000000
1.0000000000	0.0000000000	13.000000
1.0000000000	-1.0000000000	14.000000
0.0000000000	-1.0000000000	15.000000
