x1	x2	x3	x4	t
0.095420	0.660188	-0.069959	0.563968	33.500000
0.051259	0.878646	-0.094619	0.328984	34.000000
0.000801	0.989172	-0.100994	0.123780	34.500000
-0.049736	1.002427	-0.096322	-0.069246	35.000000
-0.095522	0.919926	-0.080870	-0.268059	35.500000
-0.130606	0.734367	-0.048904	-0.490688	36.000000
-0.144425	0.429238	0.015483	-0.738416	36.500000
-0.115123	-0.004049	0.113948	-0.864627	37.000000
-0.030477	-0.435389	0.178681	-0.728539	37.500000
0.063558	-0.732588	0.177489	-0.472419	38.000000
0.147011	-0.907808	0.150259	-0.247644	38.500000
0.213817	-0.980231	0.113172	-0.051140	39.000000
0.260183	-0.958948	0.067374	0.136028	39.500000
0.281191	-0.844204	0.008158	0.331139	40.000000
0.268341	-0.627809	-0.075651	0.549654	40.500000
0.205540	-0.294550	-0.198437	0.770895	41.000000
0.069904	0.143085	-0.303724	0.808846	41.500000
-0.098184	0.514296	-0.310693	0.608942	42.000000
-0.240789	0.752028	-0.249469	0.363834	42.500000
-0.347652	0.878129	-0.176304	0.157680	43.000000
-0.417094	0.909708	-0.098809	-0.024245	43.500000
-0.446461	0.853884	-0.012507	-0.200063	44.000000
-0.429600	0.709645	0.092360	-0.385342	44.500000
-0.354101	0.468542	0.231598	-0.588852	45.000000
-0.198003	0.120792	0.397129	-0.747313	45.500000
0.043028	-0.278771	0.464822	-0.687435	46.000000
0.266819	-0.566642	0.391620	-0.456897	46.500000
0.434648	-0.735668	0.279342	-0.242731	47.000000
0.546160	-0.809374	0.167921	-0.065752	47.500000
0.602569	-0.801420	0.055145	0.092612	48.000000
0.601306	-0.716761	-0.068432	0.247876	48.500000
0.534137	-0.553544	-0.217115	0.412221	49.000000
0.384191	-0.304541	-0.406508	0.582518	49.500000
0.127629	0.028974	-0.573793	0.653256	50.000000
-0.189603	0.348716	-0.571604	0.523871	50.500000
-0.443975	0.552846	-0.430583	0.310931	51.000000
-0.620185	0.659647	-0.280110	0.136692	51.500000
-0.724085	0.689537	-0.138108	-0.006587	52.000000
-0.758293	0.653060	0.004442	-0.135700	52.500000
-0.719643	0.553837	0.160745	-0.262667	53.000000
-0.597548	0.390393	0.348340	-0.394930	53.500000
-0.371303	0.158906	0.574044	-0.514995	54.000000
-0.023504	-0.124602	0.706805	-0.507604	54.500000
0.335502	-0.348698	0.623727	-0.350199	55.000000
0.600223	-0.474801	0.435649	-0.178011	55.500000
0.771151	-0.526709	0.257038	-0.045885	56.000000
0.857261	-0.520686	0.090224	0.061850	56.500000
0.861375	-0.464859	-0.078260	0.158328	57.000000
0.779001	-0.362357	-0.264703	0.251498	57.500000
0.596671	-0.213361	-0.487879	0.342055	58.000000
0.291122	-0.020303	-0.726069	0.394135	58.500000
-0.129398	0.180774	-0.784870	0.323683	59.000000
-0.493749	0.303381	-0.614478	0.175030	59.500000
-0.743876	0.355803	-0.397659	0.055773	60.000000
-0.891407	0.359154	-0.202290	-0.030678	60.500000
-0.946166	0.325125	-0.018557	-0.099313	61.000000
-0.909965	0.259841	0.169975	-0.158431	61.500000
-0.776191	0.166694	0.381738	-0.210816	62.000000
-0.528227	0.049024	0.631108	-0.247885	62.500000
-0.145083	-0.081191	0.833204	-0.222984	63.000000
0.304978	-0.173959	0.790555	-0.123040	63.500000
0.645472	-0.204231	0.559365	-0.022061	64.000000
0.864343	-0.196020	0.332908	0.040196	64.500000
0.978380	-0.164034	0.132417	0.080009	65.000000
0.996760	-0.116011	-0.058488	0.107132	65.500000
0.919892	-0.056902	-0.257472	0.124635	66.000000
0.739288	0.008624	-0.483263	0.129628	66.500000
0.436629	0.072726	-0.738267	0.106060	67.000000
0.001021	0.114684	-0.871707	0.028764	67.500000
-0.435078	0.101490	-0.740759	-0.057048	68.000000
-0.739738	0.057636	-0.487873	-0.097171	68.500000
-0.922951	0.004319	-0.262623	-0.107119	69.000000
-1.002361	-0.049483	-0.063057	-0.102877	69.500000
-0.986008	-0.098558	0.129327	-0.088492	70.000000
-0.873034	-0.137975	0.332366	-0.062016	70.500000
-0.653642	-0.160574	0.562979	-0.014687	71.000000
-0.310055	-0.152663	0.799600	0.071177	71.500000
0.145957	-0.089396	0.845021	0.167572	72.000000
0.534965	0.014909	0.642411	0.204832	72.500000
0.788368	0.115435	0.391527	0.184173	73.000000
0.926493	0.199082	0.177167	0.146003	73.500000
0.965535	0.261438	-0.014767	0.099571	74.000000
0.911725	0.298653	-0.202824	0.043243	74.500000
0.762711	0.304682	-0.403947	-0.030254	75.000000
0.507778	0.268399	-0.628601	-0.135326	75.500000
0.134111	0.169356	-0.805990	-0.272156	76.000000
-0.298212	-0.003757	-0.748008	-0.344756	76.500000
-0.613897	-0.175401	-0.505867	-0.307428	77.000000
-0.804079	-0.311186	-0.277842	-0.231893	77.500000
-0.891739	-0.407294	-0.086061	-0.151448	78.000000
-0.890141	-0.462634	0.088307	-0.066446	78.500000
-0.803432	-0.473740	0.261995	0.030018	79.000000
-0.628145	-0.432616	0.449272	0.150223	79.500000
-0.354160	-0.323516	0.648330	0.309875	80.000000
0.020184	-0.122741	0.739048	0.460179	80.500000
0.384888	0.136662	0.604453	0.474439	81.000000
0.624637	0.351698	0.371334	0.369170	81.500000
0.756222	0.505833	0.175791	0.249822	82.000000
0.800428	0.601520	0.011584	0.133639	82.500000
0.767806	0.639471	-0.139241	0.014274	83.000000
0.661187	0.615794	-0.290627	-0.119431	83.500000
0.477179	0.520040	-0.452607	-0.283696	84.000000
0.208581	0.332098	-0.606945	-0.486936	84.500000
-0.129766	0.033104	-0.615152	-0.613689	85.000000
-0.406571	-0.281590	-0.441747	-0.551913	85.500000
-0.571514	-0.518809	-0.241809	-0.394483	86.000000
-0.648380	-0.676073	-0.082835	-0.240603	86.500000
-0.654348	-0.759412	0.050722	-0.093958	87.000000
-0.597658	-0.770032	0.173881	0.056711	87.500000
-0.480467	-0.702701	0.297055	0.226323	88.000000
-0.300603	-0.543709	0.423448	0.433237	88.500000
-0.057019	-0.269464	0.510235	0.657496	89.000000
0.209631	0.113787	0.444129	0.718100	89.500000
0.387110	0.448636	0.267808	0.568697	90.000000
0.477440	0.682484	0.115947	0.375192	90.500000
0.503057	0.823829	-0.000673	0.197682	91.000000
0.476766	0.880166	-0.098367	0.028149	91.500000
0.404690	0.851978	-0.187823	-0.148315	92.000000
0.288943	0.731851	-0.274640	-0.349535	92.500000
0.130050	0.502443	-0.351853	-0.590435	93.000000
-0.062911	0.141416	-0.356598	-0.787968	93.500000
-0.226548	-0.285525	-0.247726	-0.753624	94.000000
-0.310636	-0.612208	-0.110811	-0.540309	94.500000
-0.337359	-0.825834	-0.013016	-0.328281	95.000000
-0.323652	-0.940490	0.058895	-0.137833	95.500000
-0.278464	-0.963667	0.117006	0.045803	96.000000
-0.206646	-0.894687	0.167103	0.239561	96.500000
-0.111362	-0.724106	0.209219	0.462426	97.000000
0.002572	-0.432261	0.227069	0.717926	97.500000
0.115708	-0.006180	0.170671	0.855133	98.000000
0.173243	0.422871	0.063754	0.732841	98.500000
0.179462	0.726661	-0.016623	0.489914	99.000000
0.156621	0.912785	-0.063183	0.270252	99.500000
0.116278	0.996913	-0.091792	0.073029	100.000000
