x1	x2	t
0.9453250696	-0.4093064865	1.980000
0.9330458750	-0.4376662386	2.010000
0.9199158879	-0.4656576149	2.040000
0.9059461594	-0.4932550915	2.070000
0.8911485067	-0.5204334763	2.100000
0.8755355024	-0.5471679315	2.130000
0.8591204645	-0.5734339966	2.160000
0.8419174446	-0.5992076105	2.190000
0.8239412162	-0.6244651339	2.220000
0.8052072622	-0.6491833703	2.250000
0.7857317611	-0.6733395882	2.280000
0.7655315735	-0.6969115410	2.310000
0.7446242272	-0.7198774882	2.340000
0.7230279026	-0.7422162151	2.370000
0.7007614161	-0.7639070521	2.400000
0.6778442046	-0.7849298946	2.430000
0.6542963077	-0.8052652208	2.460000
0.6301383511	-0.8248941100	2.490000
0.6053915278	-0.8437982605	2.520000
0.5800775800	-0.8619600064	2.550000
0.5542187798	-0.8793623338	2.580000
0.5278379098	-0.8959888972	2.610000
0.5009582429	-0.9118240345	2.640000
0.4736035219	-0.9268527817	2.670000
0.4457979384	-0.9410608874	2.700000
0.4175661118	-0.9544348255	2.730000
0.3889330670	-0.9669618089	2.760000
0.3599242127	-0.9786298009	2.790000
0.3305653187	-0.9894275273	2.820000
0.3008824929	-0.9993444869	2.850000
0.2709021583	-1.0083709616	2.880000
0.2406510294	-1.0164980264	2.910000
0.2101560887	-1.0237175573	2.940000
0.1794445619	-1.0300222399	2.970000
0.1485438947	-1.0354055768	3.000000
0.1174817274	-1.0398618936	3.030000
0.0862858706	-1.0433863455	3.060000
0.0549842803	-1.0459749216	3.090000
0.0236050326	-1.0476244500	3.120000
-0.0078237009	-1.0483326010	3.150000
-0.0392736789	-1.0480978899	3.180000
-0.0707166156	-1.0469196796	3.210000
-0.1021242060	-1.0447981811	3.240000
-0.1334681514	-1.0417344549	3.270000
-0.1647201851	-1.0377304104	3.300000
-0.1958520974	-1.0327888048	3.330000
-0.2268357615	-1.0269132419	3.360000
-0.2576431588	-1.0201081691	3.390000
-0.2882464039	-1.0123788743	3.420000
-0.3186177701	-1.0037314822	3.450000
-0.3487297146	-0.9941729491	3.480000
-0.3785549030	-0.9837110576	3.510000
-0.4080662348	-0.9723544105	3.540000
-0.4372368671	-0.9601124235	3.570000
-0.4660402398	-0.9469953175	3.600000
-0.4944500993	-0.9330141103	3.630000
-0.5224405226	-0.9181806073	3.660000
-0.5499859408	-0.9025073916	3.690000
-0.5770611626	-0.8860078134	3.720000
-0.6036413970	-0.8686959785	3.750000
-0.6297022763	-0.8505867366	3.780000
-0.6552198784	-0.8316956683	3.810000
-0.6801707485	-0.8120390720	3.840000
-0.7045319207	-0.7916339495	3.870000
-0.7282809391	-0.7704979919	3.900000
-0.7513958789	-0.7486495637	3.930000
-0.7738553658	-0.7261076874	3.960000
-0.7956385964	-0.7028920264	3.990000
-0.8167253572	-0.6790228685	4.020000
-0.8370960433	-0.6545211078	4.050000
-0.8567316765	-0.6294082265	4.080000
-0.8756139233	-0.6037062762	4.110000
-0.8937251116	-0.5774378585	4.140000
-0.9110482473	-0.5506261051	4.170000
-0.9275670305	-0.5232946577	4.200000
-0.9432658702	-0.4954676468	4.230000
-0.9581298996	-0.4671696707	4.260000
-0.9721449898	-0.4384257737	4.290000
-0.9852977630	-0.4092614240	4.320000
-0.9975756057	-0.3797024911	4.350000
-1.0089666804	-0.3497752230	4.380000
-1.0194599371	-0.3195062225	4.410000
-1.0290451238	-0.2889224244	4.440000
-1.0377127965	-0.2580510707	4.470000
-1.0454543286	-0.2269196868	4.500000
-1.0522619192	-0.1955560570	4.530000
-1.0581286010	-0.1639881994	4.560000
-1.0630482469	-0.1322443414	4.590000
-1.0670155772	-0.1003528940	4.620000
-1.0700261640	-0.0683424266	4.650000
-1.0720764368	-0.0362416417	4.680000
-1.0731636860	-0.0040793486	4.710000
-1.0732860665	0.0281155620	4.740000
-1.0724425996	0.0603141440	4.770000
-1.0706331753	0.0924874220	4.800000
-1.0678585527	0.1246064172	4.830000
-1.0641203602	0.1566421738	4.860000
-1.0594210949	0.1885657846	4.890000
-1.0537641214	0.2203484174	4.920000
-1.0471536689	0.2519613411	4.950000
-1.0395948286	0.2833759512	4.980000
-1.0310935501	0.3145637960	5.010000
-1.0216566362	0.3454966025	5.040000
-1.0112917382	0.3761463016	5.070000
-1.0000073491	0.4064850537	5.100000
-0.9878127975	0.4364852742	5.130000
-0.9747182393	0.4661196581	5.160000
-0.9607346495	0.4953612053	5.190000
-0.9458738134	0.5241832448	5.220000
-0.9301483160	0.5525594592	5.250000
-0.9135715322	0.5804639087	5.280000
-0.8961576150	0.6078710547	5.310000
-0.8779214833	0.6347557831	5.340000
-0.8588788098	0.6610934276	5.370000
-0.8390460070	0.6868597919	5.400000
-0.8184402133	0.7120311721	5.430000
-0.7970792781	0.7365843785	5.460000
-0.7749817467	0.7604967569	5.490000
-0.7521668440	0.7837462093	5.520000
-0.7286544578	0.8063112146	5.550000
-0.7044651213	0.8281708483	5.580000
-0.6796199959	0.8493048020	5.610000
-0.6541408518	0.8696934018	5.640000
-0.6280500498	0.8893176274	5.670000
-0.6013705209	0.9081591289	5.700000
-0.5741257471	0.9262002445	5.730000
-0.5463397397	0.9434240169	5.760000
-0.5180370192	0.9598142091	5.790000
-0.4892425930	0.9753553197	5.820000
-0.4599819334	0.9900325975	5.850000
-0.4302809554	1.0038320555	5.880000
-0.4001659938	1.0167404841	5.910000
-0.3696637793	1.0287454639	5.940000
-0.3388014153	1.0398353773	5.970000
-0.3076063540	1.0499994198	6.000000
-0.2761063714	1.0592276104	6.030000
-0.2443295431	1.0675108016	6.060000
-0.2123042191	1.0748406878	6.090000
-0.1800589984	1.0812098144	6.120000
-0.1476227040	1.0866115844	6.150000
-0.1150243565	1.0910402655	6.180000
-0.0822931485	1.0944909962	6.210000
-0.0494584186	1.0969597906	6.240000
-0.0165496249	1.0984435432	6.270000
0.0164036814	1.0989400319	6.300000
0.0493718824	1.0984479215	6.330000
0.0823253200	1.0969667650	6.360000
0.1152343230	1.0944970054	6.390000
0.1480692331	1.0910399757	6.420000
0.1808004324	1.0865978987	6.450000
0.2133983694	1.0811738858	6.480000
0.2458335859	1.0747719347	6.510000
0.2780767440	1.0673969271	6.540000
0.3100986518	1.0590546248	6.570000
0.3418702905	1.0497516652	6.600000
0.3733628405	1.0394955565	6.630000
0.4045477072	1.0282946713	6.660000
0.4353965473	1.0161582401	6.690000
0.4658812945	1.0030963437	6.720000
0.4959741848	0.9891199048	6.750000
0.5256477820	0.9742406793	6.780000
0.5548750024	0.9584712458	6.810000
0.5836291397	0.9418249958	6.840000
0.6118838896	0.9243161216	6.870000
0.6396133733	0.9059596049	6.900000
0.6667921614	0.8867712037	6.930000
0.6933952975	0.8667674388	6.960000
0.7193983207	0.8459655799	6.990000
0.7447772881	0.8243836303	7.020000
0.7695087970	0.8020403117	7.050000
0.7935700063	0.7789550478	7.080000
0.8169386578	0.7551479476	7.110000
0.8395930962	0.7306397878	7.140000
0.8615122898	0.7054519949	7.170000
0.8826758497	0.6796066262	7.200000
0.9030640485	0.6531263508	7.230000
0.9226578390	0.6260344293	7.260000
0.9414388719	0.5983546941	7.290000
0.9593895127	0.5701115280	7.320000
0.9764928585	0.5413298426	7.350000
0.9927327538	0.5120350568	7.380000
1.0080938055	0.4822530742	7.410000
1.0225613977	0.4520102601	7.440000
1.0361217055	0.4213334181	7.470000
1.0487617081	0.3902497670	7.500000
1.0604692011	0.3587869157	7.530000
1.0712328086	0.3269728397	7.560000
1.0810419938	0.2948358554	7.590000
1.0898870694	0.2624045956	7.620000
1.0977592073	0.2297079835	7.650000
1.1046504468	0.1967752073	7.680000
1.1105537030	0.1636356939	7.710000
1.1154627738	0.1303190828	7.740000
1.1193723463	0.0968551996	7.770000
1.1222780023	0.0632740292	7.800000
1.1241762232	0.0296056892	7.830000
1.1250643939	-0.0041195975	7.860000
1.1249408059	-0.0378715294	7.890000
1.1238046600	-0.0716197535	7.920000
1.1216560674	-0.1053338933	7.950000
1.1184960506	-0.1389835754	7.980000
1.1143265434	-0.1725384569	8.010000
1.1091503897	-0.2059682532	8.040000
1.1029713421	-0.2392427649	8.070000
1.0957940591	-0.2723319051	8.100000
1.0876241020	-0.3052057269	8.130000
1.0784679302	-0.3378344500	8.160000
1.0683328967	-0.3701884879	8.190000
1.0572272420	-0.4022384748	8.220000
1.0451600878	-0.4339552920	8.250000
1.0321414290	-0.4653100947	8.280000
1.0181821262	-0.4962743375	8.310000
1.0032938961	-0.5268198013	8.340000
0.9874893020	-0.5569186182	8.370000
0.9707817435	-0.5865432973	8.400000
0.9531854446	-0.6156667496	8.430000
0.9347154421	-0.6442623129	8.460000
0.9153875727	-0.6723037762	8.490000
0.8952184594	-0.6997654033	8.520000
0.8742254973	-0.7266219571	8.550000
0.8524268386	-0.7528487221	8.580000
0.8298413769	-0.7784215272	8.610000
0.8064887311	-0.8033167685	8.640000
0.7823892281	-0.8275114304	8.670000
0.7575638851	-0.8509831073	8.700000
0.7320343919	-0.8737100238	8.730000
0.7058230912	-0.8956710556	8.760000
0.6789529595	-0.9168457483	8.790000
0.6514475871	-0.9372143371	8.820000
0.6233311570	-0.9567577647	8.850000
0.5946284240	-0.9754576994	8.880000
0.5653646930	-0.9932965522	8.910000
0.5355657965	-1.0102574930	8.940000
0.5052580717	-1.0263244669	8.970000
0.4744683377	-1.0414822090	9.000000
0.4432238714	-1.0557162591	9.030000
0.4115523836	-1.0690129753	9.060000
0.3794819944	-1.0813595468	9.090000
0.3470412080	-1.0927440066	9.120000
0.3142588878	-1.1031552429	9.150000
0.2811642305	-1.1125830095	9.180000
0.2477867402	-1.1210179364	9.210000
0.2141562021	-1.1284515386	9.240000
0.1803026560	-1.1348762247	9.270000
0.1462563692	-1.1402853044	9.300000
0.1120478101	-1.1446729954	9.330000
0.0777076202	-1.1480344297	9.360000
0.0432665873	-1.1503656583	9.390000
0.0087556176	-1.1516636560	9.420000
-0.0257942921	-1.1519263245	9.450000
-0.0603520818	-1.1511524957	9.480000
-0.0948866567	-1.1493419333	9.510000
-0.1293669147	-1.1464953336	9.540000
-0.1637617747	-1.1426143261	9.570000
-0.1980402045	-1.1377014729	9.600000
-0.2321712487	-1.1317602668	9.630000
-0.2661240567	-1.1247951293	9.660000
-0.2998679106	-1.1168114076	9.690000
-0.3333722528	-1.1078153703	9.720000
-0.3666067139	-1.0978142027	9.750000
-0.3995411400	-1.0868160013	9.780000
-0.4321456200	-1.0748297671	9.810000
-0.4643905130	-1.0618653985	9.840000
-0.4962464750	-1.0479336831	9.870000
-0.5276844855	-1.0330462888	9.900000
-0.5586758741	-1.0172157543	9.930000
-0.5891923468	-1.0004554780	9.960000
-0.6192060111	-0.9827797076	9.990000
-0.6486894023	-0.9642035273	10.020000
-0.6776155082	-0.9447428452	10.050000
-0.7059577935	-0.9244143800	10.080000
-0.7336902249	-0.9032356462	10.110000
-0.7607872943	-0.8812249394	10.140000
-0.7872240425	-0.8584013206	10.170000
-0.8129760821	-0.8347845993	10.200000
-0.8380196201	-0.8103953169	10.230000
-0.8623314796	-0.7852547283	10.260000
-0.8858891214	-0.7593847839	10.290000
-0.9086706650	-0.7328081102	10.320000
-0.9306549083	-0.7055479903	10.350000
-0.9518213480	-0.6776283431	10.380000
-0.9721501983	-0.6490737026	10.410000
-0.9916224093	-0.6199091967	10.440000
-1.0102196852	-0.5901605244	10.470000
-1.0279245010	-0.5598539338	10.500000
-1.0447201190	-0.5290161988	10.530000
-1.0605906049	-0.4976745952	10.560000
-1.0755208428	-0.4658568771	10.590000
-1.0894965491	-0.4335912518	10.620000
-1.1025042867	-0.4009063553	10.650000
-1.1145314773	-0.3678312267	10.680000
-1.1255664141	-0.3343952824	10.710000
-1.1355982726	-0.3006282900	10.740000
-1.1446171213	-0.2665603418	10.770000
-1.1526139316	-0.2322218282	10.800000
-1.1595805864	-0.1976434102	10.830000
-1.1655098887	-0.1628559926	10.860000
-1.1703955685	-0.1278906960	10.890000
-1.1742322894	-0.0927788289	10.920000
-1.1770156542	-0.0575518602	10.950000
-1.1787422100	-0.0222413906	10.980000
-1.1794094518	0.0131208757	11.010000
-1.1790158255	0.0485031593	11.040000
-1.1775607307	0.0838736340	11.070000
-1.1750445217	0.1192004559	11.100000
-1.1714685080	0.1544517916	11.130000
-1.1668349543	0.1895958468	11.160000
-1.1611470789	0.2246008955	11.190000
-1.1544090520	0.2594353078	11.220000
-1.1466259928	0.2940675794	11.250000
-1.1378039654	0.3284663592	11.280000
-1.1279499746	0.3626004781	11.310000
-1.1170719603	0.3964389774	11.340000
-1.1051787909	0.4299511362	11.370000
-1.0922802569	0.4631064999	11.400000
-1.0783870619	0.4958749076	11.430000
-1.0635108146	0.5282265195	11.460000
-1.0476640190	0.5601318439	11.490000
-1.0308600637	0.5915617645	11.520000
-1.0131132108	0.6224875664	11.550000
-0.9944385838	0.6528809627	11.580000
-0.9748521549	0.6827141202	11.610000
-0.9543707313	0.7119596849	11.640000
-0.9330119408	0.7405908068	11.670000
-0.9107942166	0.7685811650	11.700000
-0.8877367816	0.7959049915	11.730000
-0.8638596319	0.8225370950	11.760000
-0.8391835190	0.8484528839	11.790000
-0.8137299325	0.8736283895	11.820000
-0.7875210808	0.8980402875	11.850000
-0.7605798722	0.9216659199	11.880000
-0.7329298946	0.9444833161	11.910000
-0.7045953951	0.9664712129	11.940000
-0.6756012587	0.9876090748	11.970000
-0.6459729865	1.0078771125	12.000000
-0.6157366731	1.0272563021	12.030000
-0.5849189840	1.0457284023	12.060000
-0.5535471320	1.0632759718	12.090000
-0.5216488528	1.0798823858	12.120000
-0.4892523812	1.0955318514	12.150000
-0.4563864257	1.1102094228	12.180000
-0.4230801430	1.1239010156	12.210000
-0.3893631125	1.1365934199	12.240000
-0.3552653100	1.1482743132	12.270000
-0.3208170806	1.1589322725	12.300000
-0.2860491124	1.1685567850	12.330000
-0.2509924088	1.1771382583	12.360000
-0.2156782611	1.1846680306	12.390000
-0.1801382202	1.1911383784	12.420000
-0.1444040688	1.1965425250	12.450000
-0.1085077931	1.2008746471	12.480000
-0.0724815536	1.2041298809	12.510000
-0.0363576572	1.2063043275	12.540000
-0.0001685274	1.2073950572	12.570000
0.0360533243	1.2074001130	12.600000
0.0722753277	1.2063185133	12.630000
0.1084648831	1.2041502535	12.660000
0.1445893907	1.2008963070	12.690000
0.1806162799	1.1965586253	12.720000
0.2165130387	1.1911401369	12.750000
0.2522472428	1.1846447457	12.780000
0.2877865852	1.1770773284	12.810000
0.3230989050	1.1684437309	12.840000
0.3581522169	1.1587507637	12.870000
0.3929147399	1.1480061972	12.900000
0.4273549258	1.1362187550	12.930000
0.4614414884	1.1233981072	12.960000
0.4951434316	1.1095548626	12.990000
0.5284300775	1.0947005596	13.020000
0.5612710943	1.0788476573	13.050000
0.5936365240	1.0620095245	13.080000
0.6254968098	1.0442004288	13.110000
0.6568228226	1.0254355245	13.140000
0.6875858884	1.0057308398	13.170000
0.7177578136	0.9851032631	13.200000
0.7473109114	0.9635705287	13.230000
0.7762180273	0.9411512014	13.260000
0.8044525633	0.9178646606	13.290000
0.8319885032	0.8937310837	13.320000
0.8588004357	0.8687714286	13.350000
0.8848635785	0.8430074155	13.380000
0.9101538010	0.8164615081	13.410000
0.9346476462	0.7891568941	13.440000
0.9583223531	0.7611174647	13.470000
0.9811558770	0.7323677941	13.500000
1.0031269108	0.7029331178	13.530000
1.0242149044	0.6728393105	13.560000
1.0444000837	0.6421128634	13.590000
1.0636634696	0.6107808609	13.620000
1.0819868954	0.5788709568	13.650000
1.0993530241	0.5464113499	13.680000
1.1157453646	0.5134307592	13.710000
1.1311482874	0.4799583983	13.740000
1.1455470393	0.4460239496	13.770000
1.1589277578	0.4116575385	13.800000
1.1712774840	0.3768897057	13.830000
1.1825841751	0.3417513812	13.860000
1.1928367166	0.3062738559	13.890000
1.2020249323	0.2704887544	13.920000
1.2101395949	0.2344280065	13.950000
1.2171724351	0.1981238186	13.980000
1.2231161496	0.1616086456	14.010000
1.2279644090	0.1249151611	14.040000
1.2317118638	0.0880762288	14.070000
1.2343541507	0.0511248729	14.100000
1.2358878969	0.0140942484	14.130000
1.2363107244	-0.0229823885	14.160000
1.2356212527	-0.0600717103	14.190000
1.2338191014	-0.0971403478	14.220000
1.2309048910	-0.1341549209	14.250000
1.2268802433	-0.1710820676	14.280000
1.2217477813	-0.2078884749	14.310000
1.2155111271	-0.2445409083	14.340000
1.2081748998	-0.2810062422	14.370000
1.1997447125	-0.3172514892	14.400000
1.1902271679	-0.3532438305	14.430000
1.1796298529	-0.3889506456	14.460000
1.1679613336	-0.4243395412	14.490000
1.1552311473	-0.4593783812	14.520000
1.1414497959	-0.4940353156	14.550000
1.1266287364	-0.5282788095	14.580000
1.1107803722	-0.5620776716	14.610000
1.0939180420	-0.5954010827	14.640000
1.0760560095	-0.6282186240	14.670000
1.0572094508	-0.6605003043	14.700000
1.0373944417	-0.6922165878	14.730000
1.0166279440	-0.7233384210	14.760000
0.9949277914	-0.7538372594	14.790000
0.9723126736	-0.7836850931	14.820000
0.9488021208	-0.8128544733	14.850000
0.9244164866	-0.8413185369	14.880000
0.8991769305	-0.8690510315	14.910000
0.8731053996	-0.8960263395	14.940000
0.8462246094	-0.9222195014	14.970000
0.8185580244	-0.9476062397	15.000000
