x1	x2	t
0.000000	1.000000	0.000000
0.2955000000	0.9553375000	0.300000
0.5646044625	0.8253494889	0.600000
0.7832785897	0.6216466987	0.900000
0.9319920091	0.3624235798	1.200000
0.9974630838	0.0708331979	1.500000
0.9738450988	-0.2270807310	1.800000
0.8632483861	-0.5047099646	2.100000
0.6755517605	-0.7372582539	2.400000
0.4275201160	-0.9039560024	2.700000
0.1413070001	-0.9899152617	3.000000
-0.1575240836	-0.9874593898	3.300000
-0.4422829139	-0.8968086181	3.600000
-0.6875363999	-0.7260603022	3.900000
-0.8713801248	-0.4904656277	4.200000
-0.9773947029	-0.2110673798	4.500000
-0.9961122227	0.0871795518	4.800000
-0.9258618030	0.3776370569	5.100000
-0.7729187499	0.6343630046	5.400000
-0.5509439984	0.8344282575	5.700000
-0.2797639120	0.9599645570	6.000000
0.0164005703	0.9997603760	6.300000
0.3110972710	0.9502622096	6.600000
0.5780053721	0.8158918801	6.900000
0.7932862577	0.6086515216	7.200000
0.9377126349	0.3470515339	7.500000
0.9983857726	0.0544572611	7.800000
0.9698874887	-0.2429979321	8.100000
0.8547639998	-0.5187467898	8.400000
0.6632984262	-0.7481610233	8.700000
0.4125922779	-0.9107509665	9.000000
0.1250379647	-0.9919955696	9.300000
-0.1736812342	-0.9846392860	9.600000
-0.4568851051	-0.8893400292	9.900000
-0.6992794528	-0.7146103316	10.200000
-0.8792152372	-0.4760569693	10.500000
-0.9806221211	-0.1949869724	10.800000
-0.9944437359	0.1034954701	11.100000
-0.9194464812	0.3927312276	11.400000
-0.7623296250	0.6468873043	11.700000
-0.5371268796	0.8432641043	12.000000
-0.2639529076	0.9643228142	12.300000
0.0327932808	0.9992518307	12.600000
0.3266075668	0.9449323313	12.900000
0.5912479603	0.8062167551	13.200000
0.8030783994	0.5954953270	13.500000
0.9431797795	0.3315893499	13.800000
0.9990396655	0.0380701158	14.100000
0.9656697756	-0.2588464119	14.400000
0.8460514345	-0.5326411028	14.700000
0.6508692165	-0.7588602184	15.000000
