x1	x2	t
0.1238009015	0.9904518020	12.690000
0.1535144556	0.9858463683	12.720000
0.1830898466	0.9803536729	12.750000
0.2125004568	0.9739786592	12.780000
0.2417198166	0.9667270647	12.810000
0.2707216285	0.9586054158	12.840000
0.2994797910	0.9496210221	12.870000
0.3279684216	0.9397819695	12.900000
0.3561618807	0.9290971130	12.930000
0.3840347941	0.9175760692	12.960000
0.4115620762	0.9052292069	12.990000
0.4387189524	0.8920676384	13.020000
0.4654809816	0.8781032089	13.050000
0.4918240778	0.8633484866	13.080000
0.5177245324	0.8478167506	13.110000
0.5431590349	0.8315219796	13.140000
0.5681046943	0.8144788387	13.170000
0.5925390595	0.7967026669	13.200000
0.6164401395	0.7782094628	13.230000
0.6397864234	0.7590158701	13.260000
0.6625568995	0.7391391631	13.290000
0.6847310744	0.7185972308	13.320000
0.7062889913	0.6974085611	13.350000
0.7272112481	0.6755922237	13.380000
0.7474790148	0.6531678532	13.410000
0.7670740504	0.6301556317	13.440000
0.7859787194	0.6065762701	13.470000
0.8041760075	0.5824509899	13.500000
0.8216495372	0.5578015038	13.530000
0.8383835823	0.5326499963	13.560000
0.8543630822	0.5070191038	13.590000
0.8695736553	0.4809318942	13.620000
0.8840016121	0.4544118458	13.650000
0.8976339675	0.4274828268	13.680000
0.9104584523	0.4001690732	13.710000
0.9224635245	0.3724951675	13.740000
0.9336383795	0.3444860161	13.770000
0.9439729600	0.3161668273	13.800000
0.9534579648	0.2875630884	13.830000
0.9620848575	0.2587005426	13.860000
0.9698458738	0.2296051664	13.890000
0.9767340288	0.2003031456	13.920000
0.9827431231	0.1708208519	13.950000
0.9878677487	0.1411848194	13.980000
0.9921032933	0.1114217206	14.010000
0.9954459449	0.0815583423	14.040000
0.9978926951	0.0516215614	14.070000
0.9994413420	0.0216383211	14.100000
1.0000904916	-0.0083643936	14.130000
0.9998395598	-0.0383595804	14.160000
0.9986887724	-0.0683202436	14.190000
0.9966391651	-0.0982194185	14.220000
0.9936925825	-0.1280301960	14.250000
0.9898516767	-0.1577257463	14.280000
0.9851199043	-0.1872793434	14.310000
0.9795015240	-0.2166643891	14.340000
0.9730015923	-0.2458544369	14.370000
0.9656259592	-0.2748232157	14.400000
0.9573812627	-0.3035446536	14.430000
0.9482749231	-0.3319929013	14.460000
0.9383151361	-0.3601423553	14.490000
0.9275108654	-0.3879676813	14.520000
0.9158718350	-0.4154438364	14.550000
0.9034085199	-0.4425460920	14.580000
0.8901321371	-0.4692500561	14.610000
0.8760546354	-0.4955316951	14.640000
0.8611886846	-0.5213673557	14.670000
0.8455476639	-0.5467337856	14.700000
0.8291456503	-0.5716081551	14.730000
0.8119974057	-0.5959680773	14.760000
0.7941183634	-0.6197916282	14.790000
0.7755246145	-0.6430573666	14.820000
0.7562328935	-0.6657443534	14.850000
0.7362605629	-0.6878321703	14.880000
0.7156255978	-0.7093009382	14.910000
0.6943465697	-0.7301313353	14.940000
0.6724426296	-0.7503046142	14.970000
0.6499334912	-0.7600536166	15.000000
