x1	x2	t
0.000000	1.000000	0.000000
0.0100000000	0.9999000000	0.010000
0.0199990000	0.9997000100	0.020000
0.0299960001	0.9994000500	0.030000
0.0399900006	0.9990001500	0.040000
0.0499800021	0.9985003500	0.050000
0.0599650056	0.9979006999	0.060000
0.0699440126	0.9972012598	0.070000
0.0799160252	0.9964020995	0.080000
0.0898800462	0.9955032991	0.090000
0.0998350792	0.9945049483	0.100000
0.1097801287	0.9934071470	0.110000
0.1197142001	0.9922100050	0.120000
0.1296363002	0.9909136420	0.130000
0.1395454366	0.9895181876	0.140000
0.1494406185	0.9880237814	0.150000
0.1593208563	0.9864305729	0.160000
0.1691851620	0.9847387213	0.170000
0.1790325492	0.9829483958	0.180000
0.1888620332	0.9810597754	0.190000
0.1986726309	0.9790730491	0.200000
0.2084633614	0.9769884155	0.210000
0.2182332456	0.9748060831	0.220000
0.2279813064	0.9725262700	0.230000
0.2377065691	0.9701492043	0.240000
0.2474080612	0.9676751237	0.250000
0.2570848124	0.9651042756	0.260000
0.2667358552	0.9624369170	0.270000
0.2763602243	0.9596733148	0.280000
0.2859569575	0.9568137452	0.290000
0.2955250949	0.9538584942	0.300000
0.3050636799	0.9508078574	0.310000
0.3145717584	0.9476621399	0.320000
0.3240483798	0.9444216561	0.330000
0.3334925964	0.9410867301	0.340000
0.3429034637	0.9376576955	0.350000
0.3522800407	0.9341348951	0.360000
0.3616213896	0.9305186812	0.370000
0.3709265764	0.9268094154	0.380000
0.3801946706	0.9230074687	0.390000
0.3894247453	0.9191132212	0.400000
0.3986158775	0.9151270625	0.410000
0.4077671481	0.9110493910	0.420000
0.4168776420	0.9068806146	0.430000
0.4259464482	0.9026211501	0.440000
0.4349726597	0.8982714235	0.450000
0.4439553739	0.8938318697	0.460000
0.4528936926	0.8893029328	0.470000
0.4617867219	0.8846850656	0.480000
0.4706335726	0.8799787299	0.490000
0.4794333599	0.8751843963	0.500000
0.4881852038	0.8703025442	0.510000
0.4968882293	0.8653336619	0.520000
0.5055415659	0.8602782463	0.530000
0.5141443484	0.8551368028	0.540000
0.5226957164	0.8499098456	0.550000
0.5311948148	0.8445978975	0.560000
0.5396407938	0.8392014896	0.570000
0.5480328087	0.8337211615	0.580000
0.5563700203	0.8281574613	0.590000
0.5646515949	0.8225109453	0.600000
0.5728767044	0.8167821783	0.610000
0.5810445262	0.8109717330	0.620000
0.5891542435	0.8050801906	0.630000
0.5972050454	0.7991081401	0.640000
0.6051961268	0.7930561788	0.650000
0.6131266886	0.7869249120	0.660000
0.6209959377	0.7807149526	0.670000
0.6288030873	0.7744269217	0.680000
0.6365473565	0.7680614481	0.690000
0.6442279709	0.7616191684	0.700000
0.6518441626	0.7551007268	0.710000
0.6593951699	0.7485067751	0.720000
0.6668802377	0.7418379727	0.730000
0.6742986174	0.7350949866	0.740000
0.6816495672	0.7282784909	0.750000
0.6889323522	0.7213891674	0.760000
0.6961462438	0.7144277049	0.770000
0.7032905209	0.7073947997	0.780000
0.7103644689	0.7002911550	0.790000
0.7173673804	0.6931174812	0.800000
0.7242985552	0.6858744957	0.810000
0.7311573002	0.6785629227	0.820000
0.7379429294	0.6711834934	0.830000
0.7446547644	0.6637369457	0.840000
0.7512921338	0.6562240244	0.850000
0.7578543741	0.6486454807	0.860000
0.7643408289	0.6410020724	0.870000
0.7707508496	0.6332945639	0.880000
0.7770837952	0.6255237259	0.890000
0.7833390325	0.6176903356	0.900000
0.7895159358	0.6097951762	0.910000
0.7956138876	0.6018390374	0.920000
0.8016322780	0.5938227146	0.930000
0.8075705051	0.5857470095	0.940000
0.8134279752	0.5776127298	0.950000
0.8192041025	0.5694206888	0.960000
0.8248983094	0.5611717057	0.970000
0.8305100265	0.5528666054	0.980000
0.8360386925	0.5445062185	0.990000
0.8414837547	0.5360913809	1.000000
0.8468446685	0.5276229342	1.010000
0.8521208978	0.5191017253	1.020000
0.8573119151	0.5105286061	1.030000
0.8624172012	0.5019044341	1.040000
0.8674362455	0.4932300716	1.050000
0.8723685462	0.4845063862	1.060000
0.8772136101	0.4757342501	1.070000
0.8819709526	0.4669145406	1.080000
0.8866400980	0.4580481396	1.090000
0.8912205794	0.4491359338	1.100000
0.8957119387	0.4401788144	1.110000
0.9001137269	0.4311776771	1.120000
0.9044255036	0.4221334221	1.130000
0.9086468379	0.4130469537	1.140000
0.9127773074	0.4039191806	1.150000
0.9168164992	0.3947510156	1.160000
0.9207640094	0.3855433755	1.170000
0.9246194431	0.3762971811	1.180000
0.9283824149	0.3670133570	1.190000
0.9320525485	0.3576928315	1.200000
0.9356294768	0.3483365367	1.210000
0.9391128422	0.3389454083	1.220000
0.9425022963	0.3295203853	1.230000
0.9457975001	0.3200624103	1.240000
0.9489981242	0.3105724291	1.250000
0.9521038485	0.3010513906	1.260000
0.9551143624	0.2915002470	1.270000
0.9580293649	0.2819199533	1.280000
0.9608485644	0.2723114677	1.290000
0.9635716791	0.2626757509	1.300000
0.9661984366	0.2530137665	1.310000
0.9687285743	0.2433264808	1.320000
0.9711618391	0.2336148624	1.330000
0.9734979877	0.2238798825	1.340000
0.9757367865	0.2141225147	1.350000
0.9778780117	0.2043437345	1.360000
0.9799214490	0.1945445200	1.370000
0.9818668942	0.1847258511	1.380000
0.9837141527	0.1748887096	1.390000
0.9854630398	0.1650340792	1.400000
0.9871133806	0.1551629454	1.410000
0.9886650101	0.1452762953	1.420000
0.9901177730	0.1353751175	1.430000
0.9914715242	0.1254604023	1.440000
0.9927261282	0.1155331410	1.450000
0.9938814596	0.1055943264	1.460000
0.9949374029	0.0956449524	1.470000
0.9958938524	0.0856860139	1.480000
0.9967507126	0.0757185067	1.490000
0.9975078976	0.0657434278	1.500000
0.9981653319	0.0557617744	1.510000
0.9987229496	0.0457745449	1.520000
0.9991806951	0.0357827380	1.530000
0.9995385225	0.0257873528	1.540000
0.9997963960	0.0157893888	1.550000
0.9999542899	0.0057898459	1.560000
1.0000121884	-0.0042102760	1.570000
0.9999700856	-0.0142099768	1.580000
0.9998279858	-0.0242082567	1.590000
0.9995859033	-0.0342041157	1.600000
0.9992438621	-0.0441965543	1.610000
0.9988018966	-0.0541845733	1.620000
0.9982600508	-0.0641671738	1.630000
0.9976183791	-0.0741433576	1.640000
0.9968769455	-0.0841121271	1.650000
0.9960358242	-0.0940724853	1.660000
0.9950950994	-0.1040234363	1.670000
0.9940548650	-0.1139639849	1.680000
0.9929152252	-0.1238931372	1.690000
0.9916762938	-0.1338099001	1.700000
0.9903381948	-0.1437132821	1.710000
0.9889010620	-0.1536022927	1.720000
0.9873650391	-0.1634759431	1.730000
0.9857302796	-0.1733332459	1.740000
0.9839969472	-0.1831732154	1.750000
0.9821652150	-0.1929948675	1.760000
0.9802352663	-0.2027972202	1.770000
0.9782072941	-0.2125792931	1.780000
0.9760815012	-0.2223401081	1.790000
0.9738581001	-0.2320786891	1.800000
0.9715373132	-0.2417940623	1.810000
0.9691193726	-0.2514852560	1.820000
0.9666045200	-0.2611513012	1.830000
0.9639930070	-0.2707912313	1.840000
0.9612850947	-0.2804040822	1.850000
0.9584810539	-0.2899888927	1.860000
0.9555811650	-0.2995447044	1.870000
0.9525857179	-0.3090705616	1.880000
0.9494950123	-0.3185655117	1.890000
