x1	x2	x3	x4	t
0.204733	-0.387535	-0.129327	0.733241	40.750000
0.164544	-0.189352	-0.195191	0.832359	41.000000
0.107138	0.028644	-0.255451	0.865080	41.250000
0.036819	0.243188	-0.289032	0.806951	41.500000
-0.037378	0.432120	-0.291000	0.688815	41.750000
-0.108681	0.587596	-0.273106	0.556449	42.000000
-0.173931	0.710344	-0.246396	0.431352	42.250000
-0.231879	0.803272	-0.216181	0.317632	42.500000
-0.282022	0.869160	-0.184410	0.213748	42.750000
-0.324084	0.910146	-0.151557	0.117065	43.000000
-0.357800	0.927693	-0.117453	0.025042	43.250000
-0.382810	0.922667	-0.081583	-0.064591	43.500000
-0.398592	0.895397	-0.043167	-0.153912	43.750000
-0.404394	0.845711	-0.001131	-0.244918	44.000000
-0.399157	0.772938	0.045989	-0.339582	44.250000
-0.381400	0.675920	0.100158	-0.439693	44.500000
-0.349078	0.553091	0.163813	-0.546020	44.750000
-0.299493	0.402910	0.238931	-0.655333	45.000000
-0.229613	0.225425	0.322806	-0.752435	45.250000
-0.138090	0.026693	0.398661	-0.801226	45.500000
-0.030282	-0.175188	0.438138	-0.767572	45.750000
0.080979	-0.357093	0.430867	-0.665110	46.000000
0.185151	-0.507743	0.393476	-0.538935	46.250000
0.277717	-0.626561	0.344555	-0.417277	46.500000
0.357429	-0.716381	0.292926	-0.307325	46.750000
0.424180	-0.780223	0.241375	-0.208228	47.000000
0.478116	-0.820495	0.190283	-0.117391	47.250000
0.519322	-0.838919	0.139158	-0.032238	47.500000
0.547695	-0.836614	0.087141	0.049475	47.750000
0.562892	-0.814182	0.033146	0.129710	48.000000
0.564268	-0.771759	-0.024156	0.210259	48.250000
0.550814	-0.709052	-0.086432	0.292812	48.500000
0.521052	-0.625353	-0.155788	0.378892	48.750000
0.472920	-0.519606	-0.234731	0.469356	49.000000
0.403686	-0.390675	-0.325377	0.562606	49.250000
0.310231	-0.238303	-0.425781	0.649402	49.500000
0.190796	-0.065974	-0.520152	0.703980	49.750000
0.050156	0.113687	-0.574541	0.691490	50.000000
-0.096475	0.279771	-0.567588	0.609433	50.250000
-0.233639	0.418403	-0.515522	0.495193	50.500000
-0.354236	0.527368	-0.445936	0.381589	50.750000
-0.456607	0.609198	-0.373506	0.279319	51.000000
-0.540989	0.667027	-0.302797	0.188496	51.250000
-0.608005	0.703446	-0.234350	0.106665	51.500000
-0.658164	0.720360	-0.167388	0.031268	51.750000
-0.691699	0.719080	-0.100714	-0.039871	52.000000
-0.708521	0.700424	-0.032942	-0.108573	52.250000
-0.708170	0.664793	0.037494	-0.176406	52.500000
-0.689774	0.612221	0.112430	-0.244765	52.750000
-0.651955	0.542411	0.194076	-0.314851	53.000000
-0.592736	0.454796	0.285009	-0.387391	53.250000
-0.509451	0.348715	0.387580	-0.461586	53.500000
-0.398946	0.224003	0.501046	-0.531992	53.750000
-0.258928	0.082719	0.612713	-0.581951	54.000000
-0.092589	-0.066973	0.687624	-0.582660	54.250000
0.084884	-0.208611	0.691536	-0.521436	54.500000
0.253179	-0.327691	0.632508	-0.423681	54.750000
0.401138	-0.420451	0.545594	-0.322571	55.000000
0.525976	-0.488976	0.453936	-0.231881	55.250000
0.628106	-0.536392	0.365333	-0.152780	55.500000
0.708642	-0.565366	0.280928	-0.083014	55.750000
0.768570	-0.577899	0.199763	-0.020093	56.000000
0.808524	-0.575412	0.120315	0.038056	56.250000
0.828728	-0.558871	0.040909	0.093079	56.500000
0.828978	-0.528873	-0.040239	0.146302	56.750000
0.808608	-0.485719	-0.125104	0.198817	57.000000
0.766427	-0.429464	-0.215956	0.251486	57.250000
0.700630	-0.359977	-0.315399	0.304778	57.500000
0.608727	-0.277075	-0.425968	0.358166	57.750000
0.487646	-0.180894	-0.548049	0.408367	58.000000
0.334702	-0.072892	-0.672767	0.445289	58.250000
0.151263	0.041751	-0.768943	0.448860	58.500000
-0.049769	0.151538	-0.792579	0.403982	58.750000
-0.245026	0.243742	-0.736607	0.324626	59.000000
-0.418072	0.313851	-0.637842	0.239642	59.250000
-0.563948	0.363563	-0.529686	0.164154	59.500000
-0.682915	0.395928	-0.425158	0.100059	59.750000
-0.776527	0.413593	-0.326718	0.045238	60.000000
-0.846274	0.418547	-0.233413	-0.002724	60.250000
-0.893234	0.412230	-0.143439	-0.045755	60.500000
-0.917994	0.395669	-0.054842	-0.085296	60.750000
-0.920654	0.369583	0.034362	-0.122413	61.000000
-0.900813	0.334463	0.126255	-0.157888	61.250000
-0.857527	0.290638	0.223133	-0.192240	61.500000
-0.789246	0.238343	0.327564	-0.225624	61.750000
-0.693745	0.177827	0.442158	-0.257483	62.000000
-0.568167	0.109601	0.568147	-0.285602	62.250000
-0.409671	0.035026	0.700151	-0.303959	62.500000
-0.218092	-0.042378	0.813659	-0.300417	62.750000
-0.002841	-0.115183	0.861685	-0.263532	63.000000
0.212751	-0.174144	0.819305	-0.200598	63.250000
0.406811	-0.215482	0.716383	-0.133643	63.500000
0.570942	-0.240966	0.595811	-0.076313	63.750000
0.704717	-0.253638	0.478100	-0.030174	64.000000
0.809992	-0.256053	0.368080	0.007101	64.250000
0.888757	-0.250087	0.265111	0.037917	64.500000
0.942548	-0.237095	0.167184	0.064041	64.750000
0.972348	-0.218067	0.072091	0.086676	65.000000
0.978594	-0.193757	-0.022330	0.106609	65.250000
0.961184	-0.164763	-0.118246	0.124308	65.500000
0.919471	-0.131603	-0.217939	0.139952	65.750000
0.852214	-0.094787	-0.323893	0.153366	66.000000
0.757524	-0.054920	-0.438677	0.163813	66.250000
0.632876	-0.012881	-0.564035	0.169488	66.500000
0.475507	0.029825	-0.697279	0.166567	66.750000
0.284236	0.070403	-0.821124	0.148434	67.000000
0.064945	0.104041	-0.892696	0.109673	67.250000
-0.162112	0.125240	-0.872313	0.057049	67.500000
-0.371211	0.132566	-0.774557	0.007220	67.750000
-0.549390	0.128850	-0.647131	-0.030247	68.000000
-0.694777	0.117443	-0.519813	-0.056064	68.250000
-0.809297	0.100818	-0.401202	-0.073585	68.500000
-0.895378	0.080650	-0.291432	-0.085434	68.750000
-0.955013	0.058101	-0.188413	-0.093248	69.000000
-0.989584	0.034026	-0.089727	-0.097967	69.250000
-0.999876	0.009117	0.006945	-0.100076	69.500000
-0.986111	-0.016011	0.103831	-0.099723	69.750000
-0.947961	-0.040744	0.203168	-0.096757	70.000000
-0.884527	-0.064390	0.307310	-0.090684	70.250000
-0.794306	-0.086086	0.418694	-0.080519	70.500000
-0.675180	-0.104649	0.539277	-0.064523	70.750000
-0.524667	-0.118348	0.668188	-0.039876	71.000000
-0.341086	-0.124587	0.794347	-0.003033	71.250000
-0.127493	-0.119864	0.883526	0.046302	71.500000
0.100677	-0.101436	0.888978	0.097592	71.750000
0.316996	-0.071068	0.805814	0.134804	72.000000
0.503584	-0.034034	0.678470	0.152723	72.250000
0.656231	0.005293	0.545984	0.156790	72.500000
0.776576	0.044361	0.422290	0.152893	72.750000
0.867376	0.081740	0.308931	0.144403	73.000000
0.931041	0.116562	0.203922	0.132937	73.250000
0.969337	0.148208	0.104695	0.119171	73.500000
0.983389	0.176148	0.008802	0.103266	73.750000
0.973738	0.199841	-0.086014	0.085044	74.000000
0.940382	0.218670	-0.181924	0.064037	74.250000
0.882776	0.231860	-0.281118	0.039444	74.500000
0.799823	0.238392	-0.385827	0.010030	74.750000
0.689863	0.236874	-0.497999	-0.026039	75.000000
0.550823	0.225372	-0.617829	-0.071241	75.250000
0.380948	0.201254	-0.738808	-0.127807	75.500000
0.181419	0.161469	-0.836488	-0.193290	75.750000
-0.037295	0.104609	-0.865867	-0.252653	76.000000
-0.251515	0.035142	-0.804461	-0.285190	76.250000
-0.439526	-0.037986	-0.684940	-0.286714	76.500000
-0.593985	-0.108215	-0.552522	-0.269016	76.750000
-0.715787	-0.172494	-0.427737	-0.242785	77.000000
-0.807853	-0.229608	-0.314307	-0.213117	77.250000
-0.872940	-0.279053	-0.210600	-0.181878	77.500000
-0.913154	-0.320547	-0.113978	-0.149521	77.750000
-0.929930	-0.353813	-0.021909	-0.115871	78.000000
-0.924108	-0.378482	0.067870	-0.080415	78.250000
-0.895994	-0.394021	0.157437	-0.042374	78.500000
-0.845390	-0.399669	0.248793	-0.000669	78.750000
-0.771598	-0.394355	0.343915	0.046170	79.000000
-0.673432	-0.376584	0.444588	0.100121	79.250000
-0.549304	-0.344295	0.551509	0.163628	79.500000
-0.397678	-0.294770	0.661164	0.238613	79.750000
-0.218722	-0.224988	0.757581	0.322082	80.000000
-0.018887	-0.133729	0.803813	0.396719	80.250000
0.183184	-0.026629	0.766826	0.434429	80.500000
0.364526	0.083485	0.662413	0.426038	80.750000
0.514391	0.186391	0.535841	0.388568	81.000000
0.632446	0.277769	0.414348	0.340097	81.250000
0.721565	0.356439	0.304603	0.289056	81.500000
0.784748	0.422297	0.205619	0.238080	81.750000
0.824374	0.475479	0.114785	0.187509	82.000000
0.842140	0.516052	0.029533	0.136843	82.250000
0.839141	0.543900	-0.052371	0.085224	82.500000
0.815955	0.558664	-0.132887	0.031571	82.750000
0.772697	0.559686	-0.213808	-0.025450	83.000000
0.709051	0.545939	-0.296829	-0.087512	83.250000
0.624283	0.515930	-0.383473	-0.156732	83.500000
0.517314	0.467573	-0.474559	-0.235622	83.750000
0.387003	0.398118	-0.568317	-0.326244	84.000000
0.233156	0.304451	-0.654984	-0.426371	84.250000
0.059511	0.184933	-0.707918	-0.519525	84.500000
-0.120803	0.044689	-0.692500	-0.571615	84.750000
-0.286739	-0.100874	-0.608156	-0.562699	85.000000
-0.424881	-0.236660	-0.493158	-0.510051	85.250000
-0.533318	-0.355900	-0.379541	-0.440785	85.500000
-0.614652	-0.457053	-0.277378	-0.368951	85.750000
-0.672007	-0.540375	-0.186590	-0.298849	86.000000
-0.707947	-0.606478	-0.104695	-0.230943	86.250000
-0.724354	-0.655847	-0.029143	-0.164441	86.500000
-0.722518	-0.688698	0.042233	-0.098149	86.750000
-0.703238	-0.704921	0.111248	-0.030685	87.000000
-0.666894	-0.704041	0.179471	0.039519	87.250000
-0.613502	-0.685162	0.248300	0.114304	87.500000
-0.542744	-0.646889	0.318938	0.195889	87.750000
-0.454033	-0.587217	0.392093	0.286860	88.000000
-0.346698	-0.503459	0.466866	0.389526	88.250000
-0.220600	-0.392454	0.537494	0.502909	88.500000
-0.077951	-0.252005	0.586624	0.613615	88.750000
0.072712	-0.085647	0.585142	0.686058	89.000000
0.214620	0.091024	0.521670	0.687190	89.250000
0.333547	0.257949	0.422875	0.626839	89.500000
0.426057	0.404444	0.321568	0.539966	89.750000
0.494331	0.527931	0.230872	0.448858	90.000000
0.541493	0.628873	0.151718	0.360876	90.250000
0.570190	0.708369	0.081815	0.277023	90.500000
0.582401	0.767384	0.018678	0.196314	90.750000
0.579529	0.806526	-0.039754	0.117229	91.000000
0.562524	0.825998	-0.095121	0.038096	91.250000
0.531969	0.825574	-0.148750	-0.042867	91.500000
0.488149	0.804565	-0.201732	-0.127638	91.750000
0.431103	0.761755	-0.254932	-0.218499	92.000000
0.360683	0.695315	-0.308808	-0.318061	92.250000
0.276699	0.602725	-0.362781	-0.428832	92.500000
0.179293	0.480900	-0.413382	-0.551027	92.750000
0.070008	0.327212	-0.450066	-0.675165	93.000000
-0.045740	0.143317	-0.452291	-0.769106	93.250000
-0.156138	-0.057341	-0.405586	-0.789410	93.500000
-0.248533	-0.251388	-0.325118	-0.731214	93.750000
-0.318697	-0.422948	-0.239800	-0.632020	94.000000
-0.368433	-0.567398	-0.164197	-0.524288	94.250000
-0.400795	-0.685092	-0.099957	-0.420364	94.500000
-0.418411	-0.777580	-0.044918	-0.322476	94.750000
-0.423254	-0.846330	0.003324	-0.229618	95.000000
-0.416749	-0.892389	0.046687	-0.139982	95.250000
-0.399911	-0.916321	0.086603	-0.051622	95.500000
-0.373448	-0.918200	0.124137	0.037442	95.750000
-0.337842	-0.897600	0.160073	0.129296	96.000000
-0.293411	-0.853552	0.194929	0.226242	96.250000
-0.240378	-0.784479	0.228854	0.330860	96.500000
-0.178984	-0.688122	0.261264	0.445745	96.750000
-0.109746	-0.561606	0.289841	0.572015	97.000000
-0.034064	-0.402115	0.308308	0.703825	97.250000
0.044408	-0.209694	0.304156	0.815631	97.500000
0.118014	0.005701	0.266116	0.860211	97.750000
0.177466	0.220412	0.202302	0.814747	98.000000
0.219165	0.413074	0.135001	0.710722	98.250000
0.244966	0.575772	0.077483	0.590336	98.500000
0.257906	0.708242	0.031110	0.473171	98.750000
0.260521	0.812358	-0.006466	0.363684	99.000000
0.254674	0.890084	-0.037630	0.261144	99.250000
0.241707	0.942930	-0.064135	0.163526	99.500000
0.222606	0.971847	-0.087176	0.068633	99.750000
0.198118	0.977246	-0.107537	-0.025694	100.000000
