x1	x2	x3	x4	t
-0.524011	-0.598996	-0.175355	-0.391283	20.700000
-0.540011	-0.636369	-0.145414	-0.356543	20.800000
-0.553094	-0.670304	-0.116923	-0.322502	20.900000
-0.563396	-0.700869	-0.089712	-0.289098	21.000000
-0.571036	-0.728124	-0.063624	-0.256246	21.100000
-0.576121	-0.752119	-0.038513	-0.223854	21.200000
-0.578739	-0.772895	-0.014249	-0.191818	21.300000
-0.578970	-0.790482	0.009291	-0.160036	21.400000
-0.576881	-0.804902	0.032213	-0.128400	21.500000
-0.572528	-0.816162	0.054619	-0.096802	21.600000
-0.565957	-0.824262	0.076600	-0.065131	21.700000
-0.557208	-0.829188	0.098240	-0.033274	21.800000
-0.546309	-0.830917	0.119616	-0.001115	21.900000
-0.533284	-0.829411	0.140802	0.031470	22.000000
-0.518149	-0.824623	0.161864	0.064609	22.100000
-0.500912	-0.816490	0.182866	0.098436	22.200000
-0.481576	-0.804936	0.203863	0.133098	22.300000
-0.460139	-0.789870	0.224907	0.168748	22.400000
-0.436594	-0.771186	0.246039	0.205550	22.500000
-0.410931	-0.748760	0.267289	0.243679	22.600000
-0.383137	-0.722450	0.288667	0.283312	22.700000
-0.353198	-0.692098	0.310157	0.324630	22.800000
-0.321105	-0.657524	0.331700	0.367795	22.900000
-0.286858	-0.618538	0.353176	0.412932	23.000000
-0.250470	-0.574938	0.374365	0.460082	23.100000
-0.211985	-0.526522	0.394908	0.509129	23.200000
-0.171489	-0.473112	0.414236	0.559687	23.300000
-0.129138	-0.414585	0.431501	0.610928	23.400000
-0.085188	-0.350926	0.445509	0.661370	23.500000
-0.040036	-0.282311	0.454720	0.708679	23.600000
0.005756	-0.209191	0.457407	0.749643	23.700000
0.051446	-0.132382	0.452051	0.780562	23.800000
0.096166	-0.053078	0.437924	0.798159	23.900000
0.139030	0.027250	0.415539	0.800712	24.000000
0.179274	0.107064	0.386619	0.788698	24.100000
0.216354	0.184989	0.353533	0.764487	24.200000
0.249981	0.259961	0.318591	0.731342	24.300000
0.280072	0.331258	0.283574	0.692450	24.400000
0.306695	0.398451	0.249628	0.650367	24.500000
0.329998	0.461331	0.217364	0.606904	24.600000
0.350168	0.519832	0.187027	0.563222	24.700000
0.367403	0.573976	0.158637	0.520011	24.800000
0.381896	0.623834	0.132100	0.477639	24.900000
0.393823	0.669504	0.107263	0.436269	25.000000
0.403348	0.711088	0.083956	0.395936	25.100000
0.410614	0.748691	0.062010	0.356604	25.200000
0.415750	0.782409	0.041266	0.318189	25.300000
0.418868	0.812329	0.021578	0.280586	25.400000
0.420066	0.838526	0.002815	0.243678	25.500000
0.419431	0.861064	-0.015138	0.207341	25.600000
0.417038	0.879994	-0.032386	0.171449	25.700000
0.412954	0.895354	-0.049019	0.135877	25.800000
0.407234	0.907170	-0.065118	0.100500	25.900000
0.399930	0.915454	-0.080756	0.065190	26.000000
0.391083	0.920208	-0.095997	0.029823	26.100000
0.380731	0.921418	-0.110897	-0.005731	26.200000
0.368904	0.919061	-0.125507	-0.041605	26.300000
0.355629	0.913098	-0.139871	-0.077933	26.400000
0.340930	0.903475	-0.154027	-0.114860	26.500000
0.324824	0.890126	-0.168006	-0.152533	26.600000
0.307329	0.872968	-0.181832	-0.191110	26.700000
0.288458	0.851904	-0.195520	-0.230757	26.800000
0.268225	0.826817	-0.209070	-0.271648	26.900000
0.246644	0.797574	-0.222470	-0.313959	27.000000
0.223731	0.764025	-0.235681	-0.357867	27.100000
0.199508	0.726001	-0.248634	-0.403535	27.200000
0.174004	0.683318	-0.261213	-0.451088	27.300000
0.147265	0.635783	-0.273234	-0.500579	27.400000
0.119357	0.583202	-0.284422	-0.551918	27.500000
0.090381	0.525399	-0.294367	-0.604776	27.600000
0.060484	0.462247	-0.302488	-0.658424	27.700000
0.029883	0.393714	-0.307997	-0.711529	27.800000
-0.001115	0.319941	-0.309901	-0.761929	27.900000
-0.032097	0.241329	-0.307103	-0.806524	28.000000
-0.062536	0.158636	-0.298645	-0.841499	28.100000
-0.091826	0.073029	-0.284084	-0.863084	28.200000
-0.119353	-0.013980	-0.263831	-0.868756	28.300000
-0.144592	-0.100722	-0.239185	-0.858214	28.400000
-0.167190	-0.185623	-0.211961	-0.833452	28.500000
-0.186985	-0.267413	-0.183949	-0.797874	28.600000
-0.203980	-0.345198	-0.156525	-0.755134	28.700000
-0.218289	-0.418439	-0.130537	-0.708335	28.800000
-0.230087	-0.486865	-0.106391	-0.659742	28.900000
-0.239568	-0.550388	-0.084191	-0.610840	29.000000
-0.246925	-0.609033	-0.063872	-0.562519	29.100000
-0.252342	-0.662892	-0.045287	-0.515255	29.200000
-0.255983	-0.712084	-0.028260	-0.469263	29.300000
-0.257994	-0.756744	-0.012611	-0.424596	29.400000
-0.258505	-0.797003	0.001826	-0.381211	29.500000
-0.257629	-0.832986	0.015199	-0.339013	29.600000
-0.255465	-0.864806	0.027640	-0.297877	29.700000
-0.252101	-0.892562	0.039260	-0.257666	29.800000
-0.247613	-0.916339	0.050158	-0.218237	29.900000
-0.242069	-0.936209	0.060416	-0.179446	30.000000
-0.235530	-0.952228	0.070103	-0.141152	30.100000
-0.228049	-0.964440	0.079281	-0.103215	30.200000
-0.219674	-0.972871	0.088000	-0.065496	30.300000
-0.210449	-0.977539	0.096300	-0.027859	30.400000
-0.200414	-0.978443	0.104217	0.009834	30.500000
-0.189605	-0.975572	0.111778	0.047719	30.600000
-0.178058	-0.968899	0.119003	0.085938	30.700000
-0.165805	-0.958384	0.125905	0.124636	30.800000
-0.152877	-0.943972	0.132489	0.163963	30.900000
-0.139307	-0.925592	0.138753	0.204074	31.000000
-0.125126	-0.903157	0.144684	0.245132	31.100000
-0.110370	-0.876565	0.150257	0.287305	31.200000
-0.095075	-0.845696	0.155431	0.330765	31.300000
-0.079284	-0.810412	0.160147	0.375682	31.400000
-0.063046	-0.770560	0.164320	0.422213	31.500000
-0.046420	-0.725970	0.167830	0.470483	31.600000
-0.029480	-0.676463	0.170513	0.520553	31.700000
-0.012317	-0.621859	0.172145	0.572366	31.800000
0.004949	-0.561990	0.172429	0.625653	31.900000
0.022169	-0.496728	0.170978	0.679805	32.000000
0.039145	-0.426029	0.167313	0.733676	32.100000
0.055631	-0.349993	0.160886	0.785367	32.200000
0.071322	-0.268956	0.151164	0.832047	32.300000
0.085864	-0.183584	0.137790	0.870027	32.400000
0.098880	-0.094950	0.120807	0.895319	32.500000
0.110025	-0.004520	0.100837	0.904739	32.600000
0.119048	0.085997	0.079049	0.897103	32.700000
0.125835	0.174900	0.056860	0.873722	32.800000
0.130420	0.260742	0.035540	0.837809	32.900000
0.132943	0.342462	0.015945	0.793275	33.000000
0.133609	0.419397	-0.001520	0.743683	33.100000
0.132639	0.491199	-0.016789	0.691752	33.200000
0.130251	0.557747	-0.029994	0.639311	33.300000
0.126641	0.619061	-0.041356	0.587476	33.400000
0.121980	0.675242	-0.051115	0.536853	33.500000
0.116418	0.726432	-0.059497	0.487723	33.600000
0.110081	0.772787	-0.066702	0.440166	33.700000
0.103077	0.814465	-0.072898	0.394144	33.800000
0.095501	0.851616	-0.078225	0.349551	33.900000
0.087432	0.884375	-0.082797	0.306250	34.000000
0.078942	0.912866	-0.086708	0.264086	34.100000
0.070091	0.937193	-0.090031	0.222902	34.200000
0.060935	0.957446	-0.092827	0.182538	34.300000
0.051525	0.973700	-0.095142	0.142841	34.400000
0.041907	0.986014	-0.097013	0.103659	34.500000
0.032123	0.994432	-0.098465	0.064846	34.600000
0.022214	0.998983	-0.099518	0.026259	34.700000
0.012219	0.999684	-0.100181	-0.012245	34.800000
0.002177	0.996534	-0.100459	-0.050804	34.900000
-0.007873	0.989523	-0.100346	-0.089562	35.000000
-0.017892	0.978622	-0.099832	-0.128661	35.100000
-0.027839	0.963791	-0.098897	-0.168248	35.200000
-0.037671	0.944972	-0.097512	-0.208472	35.300000
-0.047342	0.922096	-0.095639	-0.249489	35.400000
-0.056799	0.895075	-0.093227	-0.291458	35.500000
-0.065987	0.863805	-0.090211	-0.334540	35.600000
-0.074841	0.828167	-0.086508	-0.378893	35.700000
-0.083289	0.788026	-0.082015	-0.424665	35.800000
-0.091244	0.743234	-0.076604	-0.471977	35.900000
-0.098609	0.693631	-0.070116	-0.520894	36.000000
-0.105268	0.639055	-0.062360	-0.571385	36.100000
-0.111082	0.579354	-0.053110	-0.623242	36.200000
-0.115890	0.514406	-0.042110	-0.675973	36.300000
-0.119504	0.444159	-0.029101	-0.728636	36.400000
-0.121710	0.368679	-0.013864	-0.779630	36.500000
-0.122276	0.288233	0.003681	-0.826496	36.600000
-0.120974	0.203380	0.023345	-0.865875	36.700000
-0.117607	0.115058	0.044528	-0.893850	36.800000
-0.112068	0.024610	0.066173	-0.906848	36.900000
-0.104373	-0.066312	0.086928	-0.902877	37.000000
-0.094682	-0.155965	0.105499	-0.882379	37.100000
-0.083273	-0.242787	0.121011	-0.848055	37.200000
-0.070480	-0.325576	0.133146	-0.803787	37.300000
-0.056644	-0.403545	0.142048	-0.753436	37.400000
-0.042071	-0.476264	0.148123	-0.700114	37.500000
-0.027019	-0.543568	0.151860	-0.645988	37.600000
-0.011699	-0.605461	0.153717	-0.592408	37.700000
0.003724	-0.662049	0.154085	-0.540127	37.800000
0.019118	-0.713487	0.153273	-0.489502	37.900000
0.034379	-0.759950	0.151522	-0.440647	38.000000
0.049423	-0.801616	0.149011	-0.393534	38.100000
0.064181	-0.838656	0.145874	-0.348055	38.200000
0.078598	-0.871227	0.142212	-0.304064	38.300000
0.092623	-0.899469	0.138094	-0.261394	38.400000
0.106216	-0.923506	0.133572	-0.219875	38.500000
0.119338	-0.943444	0.128679	-0.179339	38.600000
0.131952	-0.959374	0.123438	-0.139621	38.700000
0.144025	-0.971368	0.117859	-0.100566	38.800000
0.155524	-0.979487	0.111942	-0.062020	38.900000
0.166414	-0.983772	0.105682	-0.023838	39.000000
0.176660	-0.984254	0.099065	0.014123	39.100000
0.186227	-0.980948	0.092070	0.052002	39.200000
0.195074	-0.973854	0.084669	0.089937	39.300000
0.203161	-0.962960	0.076828	0.128066	39.400000
0.210440	-0.948241	0.068501	0.166528	39.500000
0.216861	-0.929655	0.059638	0.205465	39.600000
0.222367	-0.907148	0.050175	0.245018	39.700000
0.226896	-0.880651	0.040037	0.285335	39.800000
0.230375	-0.850081	0.029137	0.326562	39.900000
0.232723	-0.815339	0.017370	0.368840	40.000000
0.233849	-0.776313	0.004615	0.412305	40.100000
0.233646	-0.732878	-0.009267	0.457065	40.200000
0.231995	-0.684900	-0.024437	0.503187	40.300000
0.228759	-0.632240	-0.041072	0.550655	40.400000
0.223781	-0.574769	-0.059355	0.599316	40.500000
0.216888	-0.512377	-0.079459	0.648783	40.600000
0.207889	-0.445012	-0.101503	0.698306	40.700000
0.196587	-0.372716	-0.125482	0.746586	40.800000
0.182793	-0.295695	-0.151155	0.791584	40.900000
0.166356	-0.214399	-0.177904	0.830402	41.000000
0.147212	-0.129614	-0.204613	0.859446	41.100000
0.125433	-0.042510	-0.229696	0.875080	41.200000
0.101273	0.045402	-0.251371	0.874740	41.300000
0.075159	0.132438	-0.268158	0.857989	41.400000
0.047641	0.217000	-0.279316	0.826774	41.500000
0.019296	0.297793	-0.284962	0.784643	41.600000
-0.009351	0.373928	-0.285825	0.735528	41.700000
-0.037869	0.444898	-0.282890	0.682808	41.800000
-0.065929	0.510490	-0.277117	0.628937	41.900000
-0.093292	0.570686	-0.269305	0.575487	42.000000
-0.119790	0.625587	-0.260064	0.523354	42.100000
-0.145305	0.675356	-0.249832	0.472976	42.200000
-0.169756	0.720182	-0.238916	0.424508	42.300000
-0.193088	0.760258	-0.227521	0.377936	42.400000
-0.215261	0.795770	-0.215785	0.333154	42.500000
-0.236245	0.826889	-0.203792	0.290009	42.600000
-0.256019	0.853771	-0.191594	0.248330	42.700000
-0.274564	0.876555	-0.179216	0.207939	42.800000
-0.291862	0.895359	-0.166666	0.168660	42.900000
-0.307897	0.910287	-0.153937	0.130327	43.000000
-0.322650	0.921424	-0.141015	0.092778	43.100000
-0.336100	0.928842	-0.127874	0.055862	43.200000
-0.348225	0.932597	-0.114483	0.019432	43.300000
-0.358997	0.932729	-0.100804	-0.016649	43.400000
-0.368386	0.929267	-0.086793	-0.052517	43.500000
-0.376355	0.922225	-0.072397	-0.088303	43.600000
-0.382865	0.911606	-0.057561	-0.124136	43.700000
-0.387867	0.897398	-0.042217	-0.160143	43.800000
-0.391308	0.879578	-0.026292	-0.196454	43.900000
-0.393126	0.858108	-0.009701	-0.233196	44.000000
-0.393249	0.832938	0.007651	-0.270498	44.100000
-0.391596	0.804008	0.025874	-0.308489	44.200000
-0.388074	0.771241	0.045089	-0.347290	44.300000
-0.382578	0.734550	0.065434	-0.387018	44.400000
-0.374987	0.693837	0.087062	-0.427767	44.500000
-0.365165	0.648996	0.110139	-0.469595	44.600000
-0.352959	0.599918	0.134836	-0.512498	44.700000
-0.338198	0.546497	0.161317	-0.556358	44.800000
-0.320696	0.488646	0.189708	-0.600881	44.900000
-0.300257	0.426321	0.220046	-0.645482	45.000000
-0.276687	0.359550	0.252195	-0.689144	45.100000
-0.249817	0.288492	0.285717	-0.730242	45.200000
-0.219543	0.213502	0.319707	-0.766400	45.300000
-0.185876	0.135212	0.352659	-0.794528	45.400000
-0.149011	0.054596	0.382489	-0.811229	45.500000
-0.109378	-0.027034	0.406865	-0.813697	45.600000
-0.067638	-0.108143	0.423846	-0.800786	45.700000
-0.024609	-0.187191	0.432512	-0.773597	45.800000
0.018864	-0.262863	0.433179	-0.735088	45.900000
0.062027	-0.334209	0.427086	-0.688994	46.000000
0.104281	-0.400662	0.415844	-0.638778	46.100000
0.145196	-0.461964	0.400987	-0.587082	46.200000
0.184479	-0.518078	0.383758	-0.535654	46.300000
0.221947	-0.569095	0.365066	-0.485510	46.400000
0.257492	-0.615180	0.345535	-0.437163	46.500000
0.291054	-0.656528	0.325569	-0.390803	46.600000
0.322606	-0.693341	0.305422	-0.346433	46.700000
0.352138	-0.725814	0.285242	-0.303951	46.800000
0.379654	-0.754131	0.265108	-0.263203	46.900000
0.405160	-0.778455	0.245052	-0.224015	47.000000
0.428664	-0.798934	0.225075	-0.186206	47.100000
0.450175	-0.815696	0.205157	-0.149600	47.200000
0.469696	-0.828854	0.185267	-0.114029	47.300000
0.487228	-0.838502	0.165359	-0.079334	47.400000
0.502768	-0.844721	0.145384	-0.045367	47.500000
0.516305	-0.847575	0.125286	-0.011987	47.600000
0.527825	-0.847118	0.105001	0.020938	47.700000
0.537305	-0.843388	0.084464	0.053534	47.800000
0.544718	-0.836411	0.063602	0.085921	47.900000
0.550026	-0.826203	0.042335	0.118217	48.000000
0.553185	-0.812768	0.020579	0.150536	48.100000
0.554141	-0.796096	-0.001761	0.182989	48.200000
0.552833	-0.776170	-0.024787	0.215687	48.300000
0.549184	-0.752959	-0.048613	0.248739	48.400000
0.543110	-0.726422	-0.073364	0.282250	48.500000
0.534511	-0.696509	-0.099178	0.316323	48.600000
0.523274	-0.663158	-0.126207	0.351050	48.700000
0.509270	-0.626299	-0.154615	0.386504	48.800000
0.492352	-0.585857	-0.184573	0.422733	48.900000
0.472355	-0.541752	-0.216254	0.459731	49.000000
0.449101	-0.493911	-0.249814	0.497407	49.100000
0.422393	-0.442271	-0.285357	0.535533	49.200000
0.392029	-0.386804	-0.322884	0.573664	49.300000
0.357816	-0.327538	-0.362199	0.611024	49.400000
0.319590	-0.264599	-0.402767	0.646366	49.500000
0.277262	-0.198265	-0.443538	0.677834	49.600000
0.230882	-0.129032	-0.482775	0.702929	49.700000
0.180707	-0.057679	-0.518027	0.718728	49.800000
0.127277	0.014713	-0.546435	0.722523	49.900000
0.071420	0.086825	-0.565440	0.712758	50.000000
0.014189	0.157265	-0.573639	0.689775	50.100000
-0.043307	0.224780	-0.571228	0.655799	50.200000
-0.100057	0.288425	-0.559756	0.614123	50.300000
-0.155258	0.347605	-0.541415	0.568075	50.400000
-0.208340	0.402040	-0.518374	0.520336	50.500000
-0.258933	0.451672	-0.492411	0.472740	50.600000
-0.306822	0.496587	-0.464817	0.426379	50.700000
-0.351897	0.536948	-0.436464	0.381812	50.800000
-0.394115	0.572950	-0.407899	0.339255	50.900000
-0.433477	0.604799	-0.379445	0.298719	51.000000
-0.470004	0.632694	-0.351279	0.260108	51.100000
-0.503732	0.656820	-0.323478	0.223268	51.200000
-0.534700	0.677347	-0.296061	0.188024	51.300000
-0.562945	0.694425	-0.269007	0.154198	51.400000
-0.588501	0.708187	-0.242269	0.121617	51.500000
-0.611398	0.718749	-0.215788	0.090117	51.600000
