x1	x2	t
0.000000	1.000000	0.000000
0.0100000000	1.0000000000	0.010000
0.0200000000	0.9999000000	0.020000
0.0299990000	0.9997000000	0.030000
0.0399960000	0.9994000100	0.040000
0.0499900001	0.9990000500	0.050000
0.0599800006	0.9985001500	0.060000
0.0699650021	0.9979003500	0.070000
0.0799440056	0.9972007000	0.080000
0.0899160126	0.9964012599	0.090000
0.0998800252	0.9955020998	0.100000
0.1098350462	0.9945032995	0.110000
0.1197800792	0.9934049491	0.120000
0.1297141287	0.9922071483	0.130000
0.1396362002	0.9909100070	0.140000
0.1495453002	0.9895136450	0.150000
0.1594404367	0.9880181920	0.160000
0.1693206186	0.9864237876	0.170000
0.1791848565	0.9847305814	0.180000
0.1890321623	0.9829387329	0.190000
0.1988615496	0.9810484113	0.200000
0.2086720337	0.9790597958	0.210000
0.2184626317	0.9769730754	0.220000
0.2282323624	0.9747884491	0.230000
0.2379802469	0.9725061255	0.240000
0.2477053082	0.9701263230	0.250000
0.2574065714	0.9676492699	0.260000
0.2670830641	0.9650752042	0.270000
0.2767338162	0.9624043736	0.280000
0.2863578599	0.9596370354	0.290000
0.2959542303	0.9567734568	0.300000
0.3055219648	0.9538139145	0.310000
0.3150601040	0.9507586949	0.320000
0.3245676909	0.9476080938	0.330000
0.3340437719	0.9443624169	0.340000
0.3434873960	0.9410219792	0.350000
0.3528976158	0.9375871052	0.360000
0.3622734869	0.9340581291	0.370000
0.3716140682	0.9304353942	0.380000
0.3809184221	0.9267192535	0.390000
0.3901856146	0.9229100693	0.400000
0.3994147153	0.9190082132	0.410000
0.4086047975	0.9150140660	0.420000
0.4177549381	0.9109280180	0.430000
0.4268642183	0.9067504686	0.440000
0.4359317230	0.9024818265	0.450000
0.4449565413	0.8981225092	0.460000
0.4539377663	0.8936729438	0.470000
0.4628744958	0.8891335662	0.480000
0.4717658314	0.8845048212	0.490000
0.4806108797	0.8797871629	0.500000
0.4894087513	0.8749810541	0.510000
0.4981585618	0.8700869666	0.520000
0.5068594315	0.8651053810	0.530000
0.5155104853	0.8600367866	0.540000
0.5241108532	0.8548816818	0.550000
0.5326596700	0.8496405733	0.560000
0.5411560757	0.8443139766	0.570000
0.5495992155	0.8389024158	0.580000
0.5579882396	0.8334064236	0.590000
