x1	x2	t
-0.3923502601	0.9198158900	5.880000
-0.3645833782	0.9311707461	5.910000
-0.3364883959	0.9416876114	5.940000
-0.3080905967	0.9513570214	5.970000
-0.2794155368	0.9601702744	6.000000
-0.2504890218	0.9681194389	6.030000
-0.2213370835	0.9751973613	6.060000
-0.1919859569	0.9813976718	6.090000
-0.1624620558	0.9867147908	6.120000
-0.1327919498	0.9911439330	6.150000
-0.1030023401	0.9946811126	6.180000
-0.0731200352	0.9973231464	6.210000
-0.0431719272	0.9990676567	6.240000
-0.0131849674	0.9999130735	6.270000
0.0168138580	0.9998586360	6.300000
0.0467975520	0.9989043933	6.330000
0.0767391314	0.9970512041	6.360000
0.1066116508	0.9943007361	6.390000
0.1363882269	0.9906554645	6.420000
0.1660420628	0.9861186699	6.450000
0.1955464720	0.9806944351	6.480000
0.2248749026	0.9743876415	6.510000
0.2540009610	0.9672039648	6.540000
0.2828984357	0.9591498699	6.570000
0.3115413208	0.9502326048	6.600000
0.3399038399	0.9404601945	6.630000
0.3679604684	0.9298414335	6.660000
0.3956859573	0.9183858780	6.690000
0.4230553556	0.9061038372	6.720000
0.4500440326	0.8930063642	6.750000
0.4766277004	0.8791052457	6.780000
0.5027824354	0.8644129918	6.810000
0.5284847001	0.8489428246	6.840000
0.5537113644	0.8327086661	6.870000
0.5784397257	0.8157251261	6.900000
0.6026475304	0.7980074885	6.930000
0.6263129930	0.7795716981	6.960000
0.6494148161	0.7604343458	6.990000
0.6719322098	0.7406126539	7.020000
0.6938449098	0.7201244606	7.050000
0.7151331963	0.6989882039	7.080000
0.7357779112	0.6772229050	7.110000
0.7557604756	0.6548481512	7.140000
0.7750629066	0.6318840783	7.170000
0.7936678333	0.6083513524	7.200000
0.8115585126	0.5842711513	7.230000
0.8287188440	0.5596651456	7.260000
0.8451333843	0.5345554791	7.290000
0.8607873617	0.5089647488	7.320000
0.8756666886	0.4829159845	7.350000
0.8897579745	0.4564326284	7.380000
0.9030485384	0.4295385138	7.410000
0.9155264195	0.4022578436	7.440000
0.9271803886	0.3746151684	7.470000
0.9379999580	0.3466353649	7.500000
0.9479753908	0.3183436129	7.530000
0.9570977097	0.2897653732	7.560000
0.9653587053	0.2609263642	7.590000
0.9727509432	0.2318525391	7.620000
0.9792677710	0.2025700624	7.650000
0.9849033238	0.1731052863	7.680000
0.9896525302	0.1434847271	7.710000
0.9935111161	0.1137350413	7.740000
0.9964756090	0.0838830017	7.770000
0.9985433412	0.0539554730	7.800000
0.9997124518	0.0239793881	7.830000
0.9999818887	-0.0060182766	7.860000
0.9993514094	-0.0360105254	7.890000
0.9978215812	-0.0659703670	7.920000
0.9953937811	-0.0958708398	7.950000
0.9920701937	-0.1256850354	7.980000
0.9878538101	-0.1553861228	8.010000
0.9827484248	-0.1849473733	8.040000
0.9767586322	-0.2143421836	8.070000
0.9698898228	-0.2435441004	8.100000
0.9621481781	-0.2725268439	8.130000
0.9535406649	-0.3012643317	8.160000
0.9440750295	-0.3297307020	8.190000
0.9337597904	-0.3579003368	8.220000
0.9226042304	-0.3857478856	8.250000
0.9106183890	-0.4132482872	8.280000
0.8978130524	-0.4403767933	8.310000
0.8841997447	-0.4671089900	8.340000
0.8697907170	-0.4934208202	8.370000
0.8545989363	-0.5192886049	8.400000
0.8386380743	-0.5446890650	8.430000
0.8219224946	-0.5695993416	8.460000
0.8044672402	-0.5939970174	8.490000
0.7862880195	-0.6178601358	8.520000
0.7674011928	-0.6411672219	8.550000
0.7478237567	-0.6638973008	8.580000
0.7275733298	-0.6860299169	8.610000
0.7066681360	-0.7075451524	8.640000
0.6851269885	-0.7284236450	8.670000
0.6629692731	-0.7486466056	8.700000
0.6402149300	-0.7681958347	8.730000
0.6168844367	-0.7870537394	8.760000
0.5929987891	-0.8052033489	8.790000
0.5685794826	-0.8226283298	8.820000
0.5436484930	-0.8393130007	8.850000
0.5182282564	-0.8552423465	8.880000
0.4923416494	-0.8704020320	8.910000
0.4660119681	-0.8847784144	8.940000
0.4392629075	-0.8983585560	8.970000
0.4121185399	-0.9111302355	9.000000
0.3846032935	-0.9230819593	9.030000
0.3567419301	-0.9342029716	9.060000
0.3285595231	-0.9444832644	9.090000
0.3000814346	-0.9539135860	9.120000
0.2713332931	-0.9624854497	9.150000
0.2423409700	-0.9701911416	9.180000
0.2131305563	-0.9770237269	9.210000
0.1837283396	-0.9829770568	9.240000
0.1541607797	-0.9880457737	9.270000
0.1244544856	-0.9922253161	9.300000
0.0946361908	-0.9955119227	9.330000
0.0647327298	-0.9979026358	9.360000
0.0347710138	-0.9993953039	9.390000
0.0047780061	-0.9999885837	9.420000
-0.0252193014	-0.9996819412	9.450000
-0.0551939132	-0.9984756526	9.480000
-0.0851188542	-0.9963708032	9.510000
-0.1149671940	-0.9933692874	9.540000
-0.1447120711	-0.9894738062	9.570000
-0.1743267172	-0.9846878655	9.600000
-0.2037844809	-0.9790157721	9.630000
-0.2330588523	-0.9724626307	9.660000
-0.2621234866	-0.9650343385	9.690000
-0.2909522273	-0.9567375806	9.720000
-0.3195191308	-0.9475798234	9.750000
-0.3477984885	-0.9375693084	9.780000
-0.3757648511	-0.9267150443	9.810000
-0.4033930507	-0.9150267992	9.840000
-0.4306582238	-0.9025150918	9.870000
-0.4575358336	-0.8891911817	9.900000
-0.4840016920	-0.8750670596	9.930000
-0.5100319816	-0.8601554362	9.960000
-0.5356032768	-0.8444697310	9.990000
-0.5606925652	-0.8280240600	10.020000
-0.5852772682	-0.8108332233	10.050000
-0.6093352611	-0.7929126914	10.080000
-0.6328448934	-0.7742785916	10.110000
-0.6557850081	-0.7549476934	10.140000
-0.6781349605	-0.7349373932	10.170000
-0.6998746372	-0.7142656990	10.200000
-0.7209844740	-0.6929512138	10.230000
-0.7414454735	-0.6710131194	10.260000
-0.7612392221	-0.6484711584	10.290000
-0.7803479067	-0.6253456172	10.320000
-0.7987543310	-0.6016573071	10.350000
-0.8164419303	-0.5774275461	10.380000
-0.8333947869	-0.5526781393	10.410000
-0.8495976445	-0.5274313595	10.440000
-0.8650359216	-0.5017099270	10.470000
-0.8796957247	-0.4755369895	10.500000
-0.8935638611	-0.4489361008	10.530000
-0.9066278503	-0.4219311999	10.560000
-0.9188759357	-0.3945465894	10.590000
-0.9302970948	-0.3668069136	10.620000
-0.9408810493	-0.3387371364	10.650000
-0.9506182743	-0.3103625186	10.680000
-0.9595000071	-0.2817085955	10.710000
-0.9675182547	-0.2528011537	10.740000
-0.9746658011	-0.2236662079	10.770000
-0.9809362141	-0.1943299776	10.800000
-0.9863238508	-0.1648188634	10.830000
-0.9908238625	-0.1351594235	10.860000
-0.9944321997	-0.1053783491	10.890000
-0.9971456151	-0.0755024414	10.920000
-0.9989616667	-0.0455585865	10.950000
-0.9998787202	-0.0155737320	10.980000
-0.9998959504	0.0144251378	11.010000
-0.9990133418	0.0444110259	11.040000
-0.9972316886	0.0743569472	11.070000
-0.9945525941	0.1042359522	11.100000
-0.9909784695	0.1340211519	11.130000
-0.9865125312	0.1636857415	11.160000
-0.9811587982	0.1932030251	11.190000
-0.9749220885	0.2225464390	11.220000
-0.9678080148	0.2516895761	11.250000
-0.9598229792	0.2806062096	11.280000
-0.9509741676	0.3092703165	11.310000
-0.9412695436	0.3376561009	11.340000
-0.9307178405	0.3657380177	11.370000
-0.9193285542	0.3934907949	11.400000
-0.9071119342	0.4208894569	11.430000
-0.8940789747	0.4479093469	11.460000
-0.8802414046	0.4745261487	11.490000
-0.8656116765	0.5007159090	11.520000
-0.8502029565	0.5264550588	11.550000
-0.8340291111	0.5517204346	11.580000
-0.8171046959	0.5764892992	11.610000
-0.7994449416	0.6007393624	11.640000
-0.7810657408	0.6244488007	11.670000
-0.7619836335	0.6475962772	11.700000
-0.7422157925	0.6701609608	11.730000
-0.7217800073	0.6921225448	11.760000
-0.7006946689	0.7134612652	11.790000
-0.6789787526	0.7341579187	11.820000
-0.6566518012	0.7541938796	11.850000
-0.6337339075	0.7735511169	11.880000
-0.6102456961	0.7922122104	11.910000
-0.5862083048	0.8101603664	11.940000
-0.5616433656	0.8273794328	11.970000
-0.5365729852	0.8438539136	12.000000
-0.5110197254	0.8595689828	12.030000
-0.4850065824	0.8745104979	12.060000
-0.4585569662	0.8886650126	12.090000
-0.4316946796	0.9020197889	12.120000
-0.4044438970	0.9145628082	12.150000
-0.3768291422	0.9262827827	12.180000
-0.3488752666	0.9371691652	12.210000
-0.3206074268	0.9472121588	12.240000
-0.2920510620	0.9564027254	12.270000
-0.2632318709	0.9647325940	12.300000
-0.2341757889	0.9721942685	12.330000
-0.2049089645	0.9787810338	12.360000
-0.1754577359	0.9844869622	12.390000
-0.1458486072	0.9893069188	12.420000
-0.1161082245	0.9932365660	12.450000
-0.0862633523	0.9962723673	12.480000
-0.0563408490	0.9984115907	12.510000
-0.0263676426	0.9996523112	12.540000
0.0036292928	0.9999934120	12.570000
0.0336229622	0.9994345862	12.600000
0.0635863731	0.9979763368	12.630000
0.0934925606	0.9956199761	12.660000
0.1233146111	0.9923676246	12.690000
0.1530256868	0.9882222093	12.720000
0.1825990496	0.9831874606	12.750000
0.2120080857	0.9772679097	12.780000
0.2412263288	0.9704688836	12.810000
0.2702274845	0.9627965010	12.840000
0.2989854537	0.9542576665	12.870000
0.3274743562	0.9448600646	12.900000
0.3556685538	0.9346121524	12.930000
0.3835426738	0.9235231524	12.960000
0.4110716313	0.9116030439	12.990000
0.4382306520	0.8988625541	13.020000
0.4649952948	0.8853131488	13.050000
0.4913414731	0.8709670214	13.080000
0.5172454773	0.8558370825	13.110000
0.5426839955	0.8399369480	13.140000
0.5676341348	0.8232809269	13.170000
0.5920734416	0.8058840086	13.200000
0.6159799223	0.7877618491	13.230000
0.6393320627	0.7689307571	13.260000
0.6621088474	0.7494076793	13.290000
0.6842897788	0.7292101852	13.320000
0.7058548956	0.7083564512	13.350000
0.7267847906	0.6868652441	13.380000
0.7470606284	0.6647559048	13.410000
0.7666641621	0.6420483300	13.440000
0.7855777498	0.6187629550	13.470000
0.8037843705	0.5949207352	13.500000
0.8212676396	0.5705431268	13.530000
0.8380118232	0.5456520682	13.560000
0.8540018528	0.5202699595	13.590000
0.8692233384	0.4944196430	13.620000
0.8836625816	0.4681243822	13.650000
0.8973065882	0.4414078411	13.680000
0.9101430794	0.4142940627	13.710000
0.9221605033	0.3868074476	13.740000
0.9333480450	0.3589727320	13.770000
0.9436956364	0.3308149651	13.800000
0.9531939655	0.3023594870	13.830000
0.9618344844	0.2736319059	13.860000
0.9696094172	0.2446580745	13.890000
0.9765117670	0.2154640673	13.920000
0.9825353220	0.1860761571	13.950000
0.9876746617	0.1565207908	13.980000
0.9919251608	0.1268245664	14.010000
0.9952829942	0.0970142085	14.040000
0.9977451402	0.0671165443	14.070000
0.9993093828	0.0371584798	14.100000
0.9999743145	0.0071669751	14.130000
0.9997393368	-0.0228309793	14.160000
0.9986046612	-0.0528083874	14.190000
0.9965713088	-0.0827382716	14.220000
0.9936411096	-0.1125936968	14.250000
0.9898167004	-0.1423477954	14.280000
0.9851015230	-0.1719737905	14.310000
0.9794998207	-0.2014450208	14.340000
0.9730166347	-0.2307349642	14.370000
0.9656577994	-0.2598172618	14.400000
0.9574299374	-0.2886657413	14.430000
0.9483404530	-0.3172544411	14.460000
0.9383975262	-0.3455576334	14.490000
0.9276101050	-0.3735498471	14.520000
0.9159878973	-0.4012058912	14.550000
0.9035413623	-0.4285008771	14.580000
0.8902817012	-0.4554102411	14.610000
0.8762208466	-0.4819097666	14.640000
0.8613714523	-0.5079756059	14.670000
0.8457468820	-0.5335843014	14.700000
0.8293611965	-0.5587128070	14.730000
0.8122291420	-0.5833385089	14.760000
0.7943661360	-0.6074392455	14.790000
0.7757882542	-0.6309933278	14.820000
0.7565122153	-0.6539795586	14.850000
0.7365553665	-0.6763772521	14.880000
0.7159356675	-0.6981662516	14.910000
0.6946716749	-0.7193269487	14.940000
0.6727825246	-0.7398403001	14.970000
0.6502879154	-0.7596878451	15.000000
